training/actor/actor_loss,training/critic/distill_loss,training/critic/improve_frac,training/critic/mc_loss,training/critic/q_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/critic/q_td_target_mean,training/critic/td_loss,training/critic/total_loss,training/critic/z_mc_target_mean,training/critic/z_mean,training/critic/z_target_mean,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/critic/distill_loss,validation/critic/improve_frac,validation/critic/mc_loss,validation/critic/q_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/critic/q_td_target_mean,validation/critic/td_loss,validation/critic/total_loss,validation/critic/z_mc_target_mean,validation/critic/z_mean,validation/critic/z_target_mean,time/epoch_time,time/total_time,step
59.962616,0.0,0.015625,4.4304657,2.5223948e-05,0.96453553,0.17399476,2.6139119e-06,0.18531673,0.0012438174,0.8873622,-0.364365,-5.214433,-9.829342,94.253105,-86.8486,793.588,62.74115,0.0,0.03125,4.6631784,0.0023966096,0.9971877,0.19319801,2.429434e-06,0.18140087,0.0008180704,0.9358504,-0.42342502,-5.4703856,-10.357894,1.3486125469207764,1.3486268520355225,1
68.350975,0.0,0.015625,4.501009,0.00041621682,0.9938547,0.2284919,8.494136e-07,0.22200003,0.00094840414,0.90156645,-0.3829991,-5.200602,-10.27194,102.94471,-91.617386,894.2658,59.000195,0.0,0.0,3.8696704,0.0,0.9514993,0.24987029,1.9085048e-06,0.21193944,0.0023743613,0.7763084,-0.38240507,-4.5711517,-9.322418,0.007373809814453125,1.3560090065002441,2
