training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/distill_loss,training/critic/mc_loss,training/critic/q_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/critic/total_loss,training/critic/z_mc_target_mean,training/critic/z_mean,training/critic/z_target_mean,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/distill_loss,validation/critic/mc_loss,validation/critic/q_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/critic/total_loss,validation/critic/z_mc_target_mean,validation/critic/z_mean,validation/critic/z_target_mean,time/epoch_time,time/total_time,step
1.0835475,-2.7849216,0.083547644,0.9470447,20.473124,0.9999999,-20.473124,1.0,0.0,16.566427,0.81009996,0.46058607,0.0020949622,1.3198646e-18,2.4667428,-0.36353654,-17.429895,-18.401491,0.1653844,-0.2321155,2.8536763,1.0807153,-2.6905105,0.08071531,0.8526334,19.484173,0.99999994,-19.484173,1.0,0.0,16.555357,1.027242,0.54518765,0.009282924,2.2229224e-18,2.6827776,-0.38963518,-17.443245,-18.880999,0.01562673854827881,7.813385009765625,500
1.0814972,-2.7165713,0.08149714,0.8786943,127.03343,1.0,-127.03343,1.0,0.0,116.81439,8.585955,2.2806408e-09,4.5162255e-12,0.0,20.267395,-0.36451352,-117.67891,-124.02486,0.8193389,-0.52344775,7.3041286,1.0837123,-2.7904108,0.083712325,0.9525337,125.315765,1.0,-125.315765,1.0,0.0,117.065704,7.982298,0.5842139,0.0028892,0.0,19.68887,-0.3371682,-117.902336,-124.26228,0.0037517871856689454,9.68930459022522,1000
1.0829729,-2.765762,0.082972854,0.92788506,777.323,1.0,-777.323,1.0,0.0,685.7402,43.35608,0.9999964,0.0022726392,0.0,111.9301,-0.34291708,-686.58215,-731.3823,2.0274482,-3.7372606,34.758102,1.0830523,-2.7684102,0.0830523,0.93053305,751.2384,1.0,-751.2384,1.0,0.0,683.31494,52.937347,0.0,0.0,0.0,121.268845,-0.38079882,-684.1957,-735.45483,0.003574077606201172,11.476362466812134,1500
1.0817239,-2.7241328,0.08172397,0.8862556,4846.4434,1.0,-4846.4434,1.0,0.0,4343.636,374.80276,1.0,0.00390625,0.0,809.1664,-0.3828897,-4344.5156,-4874.2734,5.8839364,-4.8298283,60.768326,1.0875604,-2.918901,0.087567024,1.0810239,4091.3196,0.9999934,-4091.2927,1.0,0.0,3697.7615,327.56555,1.0,0.0116975745,0.0,697.3417,-0.34842366,-3698.598,-4097.698,0.0036965751647949218,13.324676513671875,2000
1.088054,-2.9351327,0.08805397,1.0972557,20508.223,1.0,-20508.223,1.0,0.0,18682.125,1761.8833,1.0,0.00390625,0.0,3630.0957,-0.4059986,-18683.023,-21839.277,21.156116,-27.033585,337.42072,1.0832928,-2.7764301,0.0832929,0.9385532,19038.32,0.99999994,-19038.32,1.0,0.0,17238.236,1690.2731,0.0,0.0,0.0,3414.0967,-0.345559,-17239.082,-20193.152,0.003659425735473633,15.154417276382446,2500
1.0843729,-2.8124282,0.08437285,0.97455126,78399.58,1.0,-78399.58,1.0,0.0,70763.67,7315.66,0.0,0.0,0.0,14392.027,-0.3813147,-70764.555,-88704.7,90.10733,-51.9793,1304.9377,1.0827382,-2.757937,0.0827381,0.9200599,79117.5,1.0,-79117.5,1.0,0.0,72117.83,8061.648,0.0,0.0,0.0,15273.431,-0.39011195,-72118.72,-87601.2,0.0037424964904785155,17.02569341659546,3000
