advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,profile_action_ms_per_call,profile_action_seconds,profile_env_step_ms,profile_env_step_seconds,profile_env_steps,profile_policy_calls,profile_reset_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_action_agreement,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_seconds,value_seed,value_steps,value_tie_tol,value_train_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9349712479743175,5,1,3.6515808710246347,180,0.995,body_nearest,16,1,0.0001810100511647761,full,6,,bellman_matched,20,4,45,0.6,greedy,jax,0.18951963097788393,0.3957862732262506,1.927083364338614,0.3470086355620571,1.689585046551656,4869.0,4869.0,0.0217264789971523,0,1.152625581016764,10.9706505339952,31.048032796422216,14.217106981590007,460.8,0.6,13.779966957214901,9.268937563203744,14.358277210424893,513.0,0.6,"4,5",1,0.00026468600844964385,,"128,128",,,0.3,,0.003,topology,,,,,20,1.9469880498945713e-06,0,1000,topology_samples,,1.0,"256,256",0.0,0.0,0.003,table,0.0,0.027311521000228822,0,2000,1e-09,0.0,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9349712479743175,5,1,4.659455424989574,180,0.995,body_nearest,16,1,0.0001810100511647761,full,6,,sto_trl_matched,20,4,45,1.0,greedy,jax,0.18951963097788393,0.3587037604464764,2.36278167006094,0.34378797139438566,2.2645313675748184,6587.0,6587.0,0.0202469602227211,0,1.152625581016764,0.417012408093956,36.19718143127601,23.639622622761465,614.4,1.0,0.4384395891665497,-0.20200209352859586,24.369710109472095,703.0,1.0,"4,5",1,0.00026468600844964385,,"128,128",,,0.3,,0.003,topology,,,,,20,1.9469880498945713e-06,0,1000,topology_samples,,1.0,"256,256",0.0,0.0,0.003,table,0.0,0.027311521000228822,0,2000,1e-09,0.0,1
