advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_action_agreement,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_seconds,value_seed,value_steps,value_tie_tol,value_train_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9498865019995719,5,1,5.030236111022532,180,0.995,body_nearest,16,1,0.0001991919707506895,full,6,,bellman_matched,20,4,45,0.4,greedy,jax,0.09872700000414625,0,185.68688690196723,11.016770516291595,31.066362486843268,14.335871616941422,464.2,0.6,28.09986811327691,23.78231168131638,14.145557067459256,812.6,0.2,"4,5",1,0.00015042000450193882,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,7.523468948958907,0,2000,dataset_jump_changes,0.875,1.0,"256,256",0.004166680454611525,0.75,0.003,raw_obs_prev_policy_mlp,0.004166680454611525,177.114145273983,0,2000,1e-09,56.32579504902242,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9498865019995719,5,1,4.839821236033458,180,0.995,body_nearest,16,1,0.0001991919707506895,full,6,,sto_trl_matched,20,4,45,1.0,greedy,jax,0.09872700000414625,0,185.68688690196723,0.42632916691363293,36.209644813711485,23.593373739399247,614.0,1.0,0.4575745279180972,-0.3795599876388393,24.12823287568152,703.4,1.0,"4,5",1,0.00015042000450193882,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,7.523468948958907,0,2000,dataset_jump_changes,0.875,1.0,"256,256",0.004166668309081578,0.75,0.003,raw_obs_prev_policy_mlp,0.004166668309081578,177.114145273983,0,2000,1e-09,56.25781051395461,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9498865019995719,5,1,4.9539828799897805,180,0.995,body_nearest,16,1,0.0001991919707506895,full,180,,bellman_full,20,4,45,1.0,greedy,jax,0.09872700000414625,0,185.68688690196723,0.4534306549266948,36.01707632797429,23.605689489933447,615.6,1.0,0.4393154273162441,-0.2016424341398806,24.213851078386103,706.4,1.0,"4,5",1,0.00015042000450193882,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,7.523468948958907,0,2000,dataset_jump_changes,0.875,1.0,"256,256",0.004166668228091164,0.75,0.003,raw_obs_prev_policy_mlp,0.004166668228091164,177.114145273983,0,2000,1e-09,56.31923297798494,1
