advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,1024,"256,256,256",1,0.0003,80,5,12.614615440368652,5000,antmaze-teleport-stitch-v0,3,1,180,0.995,xy,6,,sto_trl_matched,20,4,45,0.8666666666666666,greedy,0,8.897674303430472,5.929875284739172,17.443935616486595,712.0,0.6666666666666666,0.3908821889307839,35.98636337491513,23.40294042637842,406.0,1.0,0.4464841889856066,35.90468138691785,23.640195962281428,353.3333333333333,1.0,0.40807074330657733,35.376763540581,23.73716370598108,651.3333333333334,1.0,9.051608560510532,8.719092247205646,24.115495350737167,783.6666666666666,0.6666666666666666,all,1
1.5,1024,"256,256,256",1,0.0003,80,5,12.614615440368652,5000,antmaze-teleport-stitch-v0,3,1,180,0.995,xy,180,,bellman_full,20,4,45,0.8666666666666666,greedy,0,8.915638212565526,5.83762356622567,17.371832922961957,712.0,0.6666666666666666,0.42024602496882185,36.04144032314973,23.408895821499357,407.6666666666667,1.0,0.4663268169190751,35.791029681649555,23.73602781830588,348.6666666666667,1.0,0.4555616760662143,35.34684274047598,23.776955781819026,650.3333333333334,1.0,9.039053867780313,8.881997494592548,24.072220013166458,779.6666666666666,0.6666666666666666,all,1
