advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_seconds,seed,setup_seconds,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,47.36874851200264,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,bellman_matched,20,4,45,0.38,greedy,0.14665732602588832,0,1.1148582369787619,43.04761459701148,36.02889434690959,0.20849283998166945,1000.0,0.0,11.063612031191472,31.171715692665856,14.107876398239009,523.75,0.6,13.643694842491517,29.87709437930439,11.739789140913766,542.45,0.5,16.208766175961962,28.723965768517814,9.44277885761014,640.85,0.4,21.303217346743914,17.981017502352113,16.813103276888988,654.4,0.4,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,38.705768865998834,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,sto_trl_matched,20,4,45,0.9400000000000001,greedy,0.14665732602588832,0,1.1148582369787619,1.6721912191581794,0.6836535344334741,22.776338429113878,597.3,0.95,1.8105640440797877,35.123938637555476,22.540314137255578,453.9,0.95,0.43907611915202943,36.015973817260104,23.57648706921662,383.7,1.0,0.4389821666262518,35.998761934101964,23.52149232846092,642.75,1.0,5.521495646229351,4.31300910065052,22.175415494847265,756.15,0.8,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,37.66759666998405,180,0.995,body_nearest,16,1,0.00019571295706555247,full,180,,bellman_full,20,4,45,0.9400000000000001,greedy,0.14665732602588832,0,1.1148582369787619,1.6769766689889285,0.6247551620334669,22.845831524610567,595.95,0.95,1.8133337223077448,35.086152111606324,22.5820523828638,456.45,0.95,0.44900041489504067,35.96405729561705,23.63226776454713,383.9,1.0,0.4196051339180852,36.01431620438005,23.484667496500315,641.9,1.0,5.5317762271865405,4.398614221164078,22.202418024878536,758.85,0.8,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,53.28927145304624,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,bellman_matched,20,4,45,0.27999999999999997,greedy,0.14665732602588832,1,1.1148582369787619,42.88829514686005,35.77738541984557,0.0988848772741058,1000.0,0.0,14.35041571067087,28.76879643693319,12.126551611047317,605.15,0.5,17.03562699274126,27.904349898233953,9.187546313103457,677.0,0.35,19.296408595799736,26.368513332119118,8.24226749041927,731.75,0.3,25.684095627079564,18.549105251359634,7.239481302997886,776.0,0.25,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,43.49236941401614,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,sto_trl_matched,20,4,45,0.9200000000000002,greedy,0.14665732602588832,1,1.1148582369787619,0.41986510393496673,0.2628530309261848,24.045874417705583,567.5,1.0,3.7274920272980303,34.258996013466586,21.448913432547222,477.9,0.85,2.184903141111113,34.80368212892712,22.68239941442759,500.1,0.85,2.405911887363121,34.21527226596899,22.555092000709433,659.0,0.95,1.4481737791395575,1.1353846595982342,24.068915298223985,726.3,0.95,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,42.80661325104302,180,0.995,body_nearest,16,1,0.00019571295706555247,full,180,,bellman_full,20,4,45,0.93,greedy,0.14665732602588832,1,1.1148582369787619,0.4351056620847206,0.3721496612311179,23.998024438375904,565.85,1.0,3.7431774931746267,34.14715758512277,21.47814800092074,477.85,0.85,2.1463329307816608,34.940619091553295,22.722172815004665,468.8,0.9,2.4142765587457915,34.354363791204065,22.453861149134468,658.5,0.95,1.4332137136091025,1.1576457656132584,24.118171201080884,725.15,0.95,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,55.99298011697829,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,bellman_matched,20,4,45,0.27,greedy,0.14665732602588832,2,1.1148582369787619,43.23075851093712,36.04997301766657,0.35556407315249566,1000.0,0.0,18.222918730630216,27.078262217288728,8.386817112741577,727.9,0.35,20.406488687105334,26.930563947460268,5.982881038533407,769.3,0.25,13.705757684041217,29.918822847303705,12.063286147322406,596.3,0.45,23.928944064291564,18.4326392791989,10.849812526098873,729.65,0.3,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,40.475199146952946,180,0.995,body_nearest,16,1,0.00019571295706555247,full,6,,sto_trl_matched,20,4,45,0.96,greedy,0.14665732602588832,2,1.1148582369787619,0.401852547818077,-0.030921122940986055,24.125797534456737,577.25,1.0,1.3302194018164077,35.729783245565116,22.825468073505398,434.15,0.95,1.094690999216357,35.50226680606313,23.607238302905994,444.55,0.95,0.42998995398237494,35.9355308628608,24.00129361218837,650.45,1.0,1.6049424132908292,0.8873606587839316,23.242179939431665,757.35,0.9,all,1,0.00017498800298199058,0.04153627995401621,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9259806009940803,20,1,40.48222285800148,180,0.995,body_nearest,16,1,0.00019571295706555247,full,180,,bellman_full,20,4,45,0.95,greedy,0.14665732602588832,2,1.1148582369787619,0.5614418782152829,0.04656267185006151,24.099178155953048,601.35,0.95,1.3244036121973388,35.73524362606089,22.71041204425942,435.35,0.95,1.091118888247904,35.469799452792884,23.505526597813436,442.15,0.95,0.42373798472521057,35.94991516834707,23.981156161533193,651.75,1.0,1.6005350096169741,0.9200452284361329,23.31762773541425,757.3,0.9,all,1,0.00017498800298199058,0.04153627995401621,1
