advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,full_iters,gamma,goal_representation,iters,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,bellman_matched,20,4,45,0.3333333333333333,greedy,0,42.68278119737363,35.86138099909284,0.273424491039745,1000.0,0.0,26.065691750557065,24.008140391138767,0.4014979783088708,1000.0,0.0,18.17639894405109,27.72556311347473,7.587559196029125,691.0,0.3333333333333333,8.96920679524729,32.267206448036056,15.745213825375393,409.0,0.6666666666666666,11.522961183499268,7.608390658313678,16.312142868691847,494.3333333333333,0.6666666666666666,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,sto_trl_matched,20,4,45,0.9333333333333332,greedy,0,0.41833077718614736,0.6068797975933703,24.252392077281318,564.3333333333334,1.0,0.48802595201478155,35.745645403409,23.145635177359846,550.0,1.0,5.627708572463,32.43720704977101,19.36841209332218,586.3333333333334,0.6666666666666666,0.42408225248709736,35.59826070012813,23.50393379199319,823.0,1.0,0.4511571171006694,0.05950111715738688,24.16477873047425,752.3333333333334,1.0,all,1
