advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,full_iters,gamma,goal_representation,iters,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,1024,"256,256,256",1,0.0003,30,1,9.896982192993164,5000,antmaze-teleport-navigate-v0,1,180,0.995,full,6,sto_trl_matched,20,4,45,0.5,greedy,0,21.287249478642003,29.615505796019207,3.228170168585493,1000.0,0.0,0.45192966274910273,0.33655608736163767,24.458986148286336,722.0,1.0,"4,5",1
1.5,1024,"256,256,256",1,0.0003,30,1,9.896982192993164,5000,antmaze-teleport-navigate-v0,1,180,0.995,full,180,bellman_full,20,4,45,0.5,greedy,0,21.287249478642003,29.615505796019207,3.228170168585493,1000.0,0.0,0.473843694637514,0.2644723146224802,24.54741455476541,723.0,1.0,"4,5",1
