advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,full_iters,gamma,goal_representation,iters,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,1,180,0.995,full,6,bellman_matched,20,4,45,0.2,greedy,0,42.16647276728614,35.49905282204968,-0.4606658877938617,1000.0,0.0,26.77602473418219,23.824892061006096,-0.7089894142383141,1000.0,0.0,0.44820436334574637,35.6606065255112,23.830134832895236,87.0,1.0,26.31462569120162,24.419523495751154,-0.2081454592547062,1000.0,0.0,33.81729350663516,23.381792343402356,-0.28906922630331877,1000.0,0.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,1,180,0.995,full,6,sto_trl_matched,20,4,45,0.8,greedy,0,0.46395681476157213,0.655292319236549,23.82163926472424,609.0,1.0,0.4725246215067514,35.13872348261341,23.13366790854374,377.0,1.0,8.786928294663127,28.2590533611682,18.31068386884219,1000.0,0.0,0.47582571877772517,35.07428085594405,23.34182681550823,626.0,1.0,0.3135497467073105,-0.28145575784866306,24.271715941992586,658.0,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,1,180,0.995,full,180,bellman_full,20,4,45,0.8,greedy,0,0.4252000941259871,0.6313337868961957,23.77906409807675,609.0,1.0,0.47683966543902917,36.025883188137215,23.417795807205188,399.0,1.0,8.786928294663127,28.2590533611682,18.31068386884219,1000.0,0.0,0.4940924462380952,35.155679410409334,23.27459967878606,626.0,1.0,0.4331117586425889,0.02671561676353899,24.582124414957182,650.0,1.0,all,1
