advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9189509099815041,5,1,3.4647156830178574,180,0.995,body_nearest,16,1,0.0001310590305365622,full,6,,bellman_matched,20,4,45,0.6,greedy,0.14541994902538136,0,1.104336638993118,11.065517452531617,31.28752952108365,14.18825910994978,459.6,0.6,13.849772120666833,9.319547882202038,14.289341149869117,511.4,0.6,"4,5",1,0.00021540705347433686,0.039269054017495364,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9189509099815041,5,1,4.768297104979865,180,0.995,body_nearest,16,1,0.0001310590305365622,full,6,,sto_trl_matched,20,4,45,0.9,greedy,0.14541994902538136,0,1.104336638993118,0.4446677872681142,36.04805045085346,23.6093084450135,626.4,1.0,4.677395462058374,4.088636255326174,24.034066590754474,757.0,0.8,"4,5",1,0.00021540705347433686,0.039269054017495364,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,2,50000,antmaze-teleport-navigate-v0,0.9189509099815041,5,1,4.659630651003681,180,0.995,body_nearest,16,1,0.0001310590305365622,full,180,,bellman_full,20,4,45,0.9,greedy,0.14541994902538136,0,1.104336638993118,0.4274598614404259,35.91721038655929,23.521306598872364,627.0,1.0,4.664431997238518,4.13258219139759,24.053579661185598,755.8,0.8,"4,5",1,0.00021540705347433686,0.039269054017495364,1
