covered_sa_frac,covered_state_frac,distance_mse,env,gamma,goal_reach_frac,height,long_horizon_mse,matched_sweeps,mean_length,median_steps,method,n_trajectories,optimal_start_action,optimal_start_value,overestimate_mean,p_success,path_length,portal_action,portal_action_rate,portal_overestimate_ratio,pred_start_portal,pred_start_safe,regret,safe_action,safe_action_rate,seed,stage,start_action,start_value,success_rate,triangle_violation_rate,true_start_portal,true_start_safe,underestimate_mean,value_mse,width
0.5107692307692308,1.0,1570890.8492921407,grid_shortcut_16x4_p0.05,0.98,0.5233333333333333,4,0.37514759399836156,7,32.278333333333336,1.0,bellman_7_sweeps,600.0,1,0.2800546374766822,0.00024970758119314694,0.05,63,4,1.0,0.9333333333333333,0.045733333333333334,0.0,0.2310546374766822,1,0.0,1,grid_shortcut,4.0,0.049,0.05,nan,0.049,0.2800546374766822,0.5478127461018941,0.3695335169547414,16
0.5107692307692308,1.0,875240.798421919,grid_shortcut_16x4_p0.05,0.98,0.5233333333333333,4,0.1946137163573884,7,32.278333333333336,63.0,sto_trl_7_sweeps,600.0,1,0.2800546374766822,0.0008145497375595945,0.05,63,4,0.0,0.9333333333333333,0.045733333333333334,0.28005463747668213,0.0,1,1.0,1,grid_shortcut,1.0,0.2800546374766822,1.0,nan,0.049,0.2800546374766822,0.31727161875408666,0.22387388984235113,16
0.5107692307692308,1.0,875240.798421919,grid_shortcut_16x4_p0.05,0.98,0.5233333333333333,4,0.1946137163573884,7,32.278333333333336,63.0,bellman_full,600.0,1,0.2800546374766822,0.0008145497375595951,0.05,63,4,0.0,0.9333333333333333,0.045733333333333334,0.2800546374766822,0.0,1,1.0,1,grid_shortcut,1.0,0.2800546374766822,1.0,nan,0.049,0.2800546374766822,0.31727161875408666,0.22387388984235113,16
0.5454545454545454,1.0,1267655.3585022544,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.38838685294541475,6,16.231666666666666,1.0,mc_positive,600.0,1,0.5345746329947881,0.00028920554100812405,0.05,31,4,1.0,20.000000000000007,0.9800000000000003,0.5308571389664585,0.48557463299478815,1,0.0,2,grid_shortcut,4.0,0.049,0.05,nan,0.049,0.5345746329947881,0.547056733911837,0.4420252108539068,8
0.5454545454545454,1.0,1267656.2047029838,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.38865917902612535,6,16.231666666666666,1.0,trl_raw_realized,600.0,1,0.5345746329947881,0.001719574322584446,0.05,31,4,1.0,20.0,0.98,0.9424285072573254,0.48557463299478815,1,0.0,2,grid_shortcut,4.0,0.049,0.05,nan,0.049,0.5345746329947881,0.5469111873116987,0.4422070724962927,8
0.5454545454545454,1.0,1452506.9353603364,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.44936424329602986,6,16.231666666666666,1.0,trl_log_realized,600.0,1,0.5345746329947881,0.00038087605340883865,0.05,31,4,1.0,20.0,0.98,0.6324201857329667,0.48557463299478815,1,0.0,2,grid_shortcut,4.0,0.049,0.05,nan,0.049,0.5345746329947881,0.636361587488212,0.509193429626404,8
0.5454545454545454,1.0,1412557.3776524165,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.5354279447638294,6,16.231666666666666,1.0,bellman_6_sweeps,600.0,1,0.5345746329947881,0.0003313501932063108,0.05,31,4,1.0,0.802675585284281,0.039331103678929766,0.03777359197324415,0.48557463299478815,1,0.0,2,grid_shortcut,4.0,0.049,0.05,nan,0.049,0.5345746329947881,0.5881808996788498,0.4565816687874223,8
0.5454545454545454,1.0,842761.4258676326,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.2694402885086389,6,16.231666666666666,31.0,sto_trl_6_sweeps,600.0,1,0.5345746329947881,0.0007168262879510336,0.05,31,4,0.0,0.802675585284281,0.039331103678929766,0.534574632994788,0.0,1,1.0,2,grid_shortcut,1.0,0.5345746329947881,1.0,nan,0.049,0.5345746329947881,0.35982270548668643,0.28792322403319304,8
0.5454545454545454,1.0,842761.4258676326,grid_shortcut_8x4_p0.05,0.98,0.5216666666666666,4,0.2694402885086389,6,16.231666666666666,31.0,bellman_full,600.0,1,0.5345746329947881,0.0007168262879510339,0.05,31,4,0.0,0.802675585284281,0.039331103678929766,0.5345746329947881,0.0,1,1.0,2,grid_shortcut,1.0,0.5345746329947881,1.0,nan,0.049,0.5345746329947881,0.35982270548668643,0.28792322403319304,8
0.5476923076923077,1.0,1274801.636993742,grid_shortcut_16x4_p0.05,0.98,0.5,4,0.2797449711341304,7,30.983333333333334,1.0,mc_positive,600.0,1,0.2800546374766822,8.654157442401546e-05,0.05,63,4,1.0,20.000000000000007,0.9800000000000003,0.2764512205468224,0.2310546374766822,1,0.0,2,grid_shortcut,4.0,0.049,0.056666666666666664,nan,0.049,0.2800546374766822,0.46499237748154393,0.3296815299503091,16
