action_agreement_to_full,action_agreement_to_target,buffered_final_steps,distill_steps,env,episodes_per_task,eval_mode,eval_seconds,family,feature_mode,final_loss,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,operator_iters,overall_success,rank_ce_weight,sampled_target_next_samples,sampled_target_update,sampled_target_waypoint_candidates,sampled_target_waypoints,seed,steps_per_iter,target_buffer_monotone,target_buffer_reset_final,target_buffer_waypoint_mode,target_buffer_waypoints,task1_length,task1_success,task2_length,task2_success,task3_length,task3_success,task4_length,task4_success,task5_length,task5_success,task_ids,train_seconds,transition_l1,transition_model,transition_oracle_l1,transition_oracle_top1,transition_seed,transition_steps,transition_target_source,transition_top1,value_hidden_dims,value_max_abs_to_full,value_max_abs_to_target,value_mse_to_full,value_mse_to_target,value_seed,warmup_steps
0.6025252525252526,0.5994949494949495,0,2700,pointmaze-teleport-navigate-v0,1,model,0.06825722701614723,qhead,raw_obs_onehot,0.008305724710226059,180,0.995,6,,qhead_sto_trl_sampled_buffered_reset_final,1000,exact,4,45,6,5.6824957669440406e-06,1.0,64,buffer,32,4,0,350,,,,,1000.0,0.0,999.9999999999999,1.8037888073110193e-16,999.9784940188171,2.1549080105051254e-05,999.9999820124643,1.8131526087267513e-08,999.9931692940444,6.845267203401301e-06,all,10.60179753700504,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.9284067860002851,0.6924293336555942,0.006742840360883909,0.008694392030915002,0,600
0.9883838383838384,1.0,0,2700,pointmaze-teleport-navigate-v0,1,model,0.06189862999599427,table,raw_obs_onehot,0.0,180,0.995,6,,table_sto_trl_matched,1000,exact,4,45,0,0.9999537620051544,1.0,,,,,0,350,,,,,23.055095644643647,0.9999462318075818,15.002489039999176,0.99999833112696,14.006934713182568,0.999993774189797,25.106416083580285,0.9998898514144443,27.058814939443923,0.999940621486989,all,0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.2726478374829411,0.0,0.001317458230128957,0.0,0,600
1.0,1.0,0,2700,pointmaze-teleport-navigate-v0,1,model,0.07093131495639682,table,raw_obs_onehot,0.0,180,0.995,180,,table_full_bellman,1000,exact,4,45,0,0.9999537398655056,1.0,,,,,0,350,,,,,23.055241883674345,0.9999461211008993,15.00248903966868,0.99999833112696,14.00693471318255,0.9999937741897968,25.106416083249876,0.9998898514144443,27.058872869851214,0.9999406214954274,all,0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.0,0.0,0.0,0.0,0,600
