advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.38,greedy,0,42.94107615048246,35.828430713095386,0.09028503854047457,1000.0,0.0,11.006871301757371,31.014234264754997,14.194119995052793,522.95,0.6,13.6501901646654,29.717512507654334,11.802810647055203,544.0,0.5,15.96295207396966,28.664361713140654,9.736058908979622,645.05,0.4,21.146861956395476,17.954402606253026,16.93373758583343,653.6,0.4,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.96,greedy,0,0.4181255479022477,0.28024896341359085,24.16087541269027,565.05,1.0,1.4754789206611791,35.63103270204245,22.64023864772169,427.7,0.95,1.4029425039129226,35.42275515108667,22.928348650852246,436.9,0.9,2.4165370022725536,34.326574193887936,22.49212874204346,663.0,0.95,0.4283003120597142,0.04343854752490077,24.22901209600644,701.35,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.96,greedy,0,0.4460119684116264,0.285757320251649,24.069792981071163,566.15,1.0,1.4782074641796163,35.649578257515955,22.623605237483883,426.7,0.95,1.392483832585802,35.36704112454004,23.021300827022287,437.85,0.9,2.4136883594559904,34.28007751884123,22.57464336887644,665.15,0.95,0.4272820505217223,0.010413737541801128,24.367385429027866,702.4,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.31,greedy,1,42.84145083773915,35.703536273307066,0.0699284079857738,1000.0,0.0,12.253393332626484,30.692445019212517,13.186474231405906,567.35,0.55,16.16684284221878,28.609216246652164,9.696395463817625,631.05,0.4,17.56507689866889,27.83855124918741,8.506687128163666,687.35,0.35,25.42676504474335,18.363095569949316,7.29084351499141,775.8,0.25,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.97,greedy,1,1.1213550458996937,0.6283503972324713,23.386106847999454,597.45,0.95,2.749009930526128,34.65273118373932,22.08719196150521,455.5,0.9,0.432805590962972,35.932448751732515,23.766738999695278,395.15,1.0,0.44001409126933877,35.97566297099506,23.675407118423934,640.8,1.0,0.44109792105744583,0.1473019122340397,24.21633671296258,703.4,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.97,greedy,1,1.1195638780207426,0.5964672554174631,23.366334038946366,597.3,0.95,2.7669145349086035,34.643421596426876,21.948360384632984,454.8,0.9,0.44184140137559547,35.84312326796977,23.81481828665517,396.95,1.0,0.4599521625426167,36.02888311759342,23.67403969351816,641.95,1.0,0.4259662395849923,0.17567821868018058,24.157861180669858,709.6,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.28,greedy,2,43.20546735681543,35.78789605843885,0.010288787678731402,1000.0,0.0,17.554664208739894,28.09988886041686,8.28356158888653,727.45,0.35,20.241160933047162,26.892742632912977,6.147032504766682,767.9,0.25,13.69826415059209,30.05075753592435,11.915287375966399,554.0,0.5,23.85862653035923,18.441589685919006,10.94460106079428,728.8,0.3,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9200000000000002,greedy,2,0.4418225067466204,-0.09536035779899804,24.10699847983535,575.95,1.0,0.43052513444566226,35.8821085168092,23.752365690692695,397.05,1.0,1.587808483004871,35.04252998104572,23.69077664330353,468.45,0.85,4.044242706356049,32.980119290004225,22.259845951288842,693.85,0.85,3.1575092068597175,2.3786247172000667,22.49878238442963,712.0,0.9,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.9200000000000002,greedy,2,0.44058159477912684,-0.05065758254078516,24.174732191352877,576.0,1.0,0.432602937339995,35.92231334811516,23.74867501417759,396.85,1.0,1.6069957228085816,35.05216146035862,23.72512020468647,463.55,0.85,4.054652848572709,33.00382921919192,22.211232236460194,693.05,0.85,3.152220175187286,2.410614840927606,22.51687593753692,709.85,0.9,all,1
