advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18639675102895126,20,1,26.100850656977855,180,0.995,body_nearest,16,1,0.00010916503379121423,full,6,,bellman_matched,20,4,45,0.26,greedy,jax,54.53934149199631,0,54.76948637299938,43.12314851479237,35.99690942392794,0.012911989607093976,1000.0,0.0,37.38558406920454,-0.06047945239893787,14.381223162401906,1000.0,0.0,13.848055100990726,29.93185430628364,11.436372170301478,523.25,0.5,16.410256396589403,28.765455519124224,9.155043101644969,623.95,0.4,21.42216522948417,17.876946242333542,16.50605520442723,638.8,0.4,all,1,0.00019977398915216327,0.04307734203757718,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18639675102895126,20,1,16.02139792800881,180,0.995,body_nearest,16,1,0.00010916503379121423,full,6,,sto_trl_matched,20,4,45,1.0,greedy,jax,54.53934149199631,0,54.76948637299938,0.9046707207740402,0.947103403634031,24.06188425518737,502.5,1.0,0.8941031486102793,35.93872522856019,22.965327689347088,311.05,1.0,0.901507262136197,35.88949247032294,22.962482181680947,306.55,1.0,0.9181688143057254,35.929842290698204,22.93045704101783,533.3,1.0,0.9199228184068284,0.7404893589195298,24.1215223345826,594.8,1.0,all,1,0.00019977398915216327,0.04307734203757718,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18639675102895126,20,1,15.396512557985261,180,0.995,body_nearest,16,1,0.00010916503379121423,full,180,,bellman_full,20,4,45,1.0,greedy,jax,54.53934149199631,0,54.76948637299938,0.9046707207740402,0.947103403634031,24.06188425518737,502.5,1.0,0.8941031486102793,35.93872522856019,22.965327689347088,311.05,1.0,0.901507262136197,35.88949247032294,22.962482181680947,306.55,1.0,0.9181688143057254,35.929842290698204,22.93045704101783,533.3,1.0,0.9199228184068284,0.7404893589195298,24.1215223345826,594.8,1.0,all,1,0.00019977398915216327,0.04307734203757718,1
