action_agreement_to_full,action_agreement_to_target,buffered_final_steps,distill_steps,env,episodes_per_task,eval_mode,eval_seconds,family,feature_mode,final_loss,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,operator_iters,overall_success,rank_ce_weight,seed,steps_per_iter,target_buffer_monotone,target_buffer_reset_final,task1_length,task1_success,task2_length,task2_success,task3_length,task3_success,task4_length,task4_success,task5_length,task5_success,task_ids,train_seconds,transition_l1,transition_model,transition_oracle_l1,transition_oracle_top1,transition_seed,transition_steps,transition_target_source,transition_top1,value_hidden_dims,value_max_abs_to_full,value_max_abs_to_target,value_mse_to_full,value_mse_to_target,value_seed,warmup_steps
0.9661616161616161,0.9777777777777777,5000,2700,pointmaze-teleport-navigate-v0,10,env,1.2418690159684047,qhead,raw_obs_onehot,0.005264269188046455,180,0.995,6,,qhead_sto_trl_buffered_reset_final,,,4,45,6,0.9800000000000001,1.0,0,350,True,True,401.3,0.9,246.8,1.0,235.2,1.0,406.5,1.0,425.9,1.0,all,33.218513088999316,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",1.0,1.0,0.014444187493793595,0.013729422191496412,0,600
0.9883838383838384,1.0,5000,2700,pointmaze-teleport-navigate-v0,10,env,1.2826523120165803,table,raw_obs_onehot,0.0,180,0.995,6,,table_sto_trl_matched,,,4,45,0,0.9800000000000001,1.0,0,350,,,401.3,0.9,246.8,1.0,235.2,1.0,406.5,1.0,425.9,1.0,all,0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.2726478374829411,0.0,0.001317458230128957,0.0,0,600
1.0,1.0,5000,2700,pointmaze-teleport-navigate-v0,10,env,1.333776205952745,table,raw_obs_onehot,0.0,180,0.995,180,,table_full_bellman,,,4,45,0,0.9800000000000001,1.0,0,350,,,419.3,0.9,246.8,1.0,235.2,1.0,406.5,1.0,425.9,1.0,all,0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.0,0.0,0.0,0.0,0,600
