advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9118982499931008,20,1,17.13621087698266,180,0.995,body_nearest,16,1,0.00014011200983077288,full,6,,bellman_matched,20,4,45,0.4,greedy,jax,0.14894320804160088,0,1.0950476549915038,16.268829473803113,28.516426678425677,9.57574286496875,644.65,0.4,21.06717187160167,17.716201554420067,16.811903185956833,654.4,0.4,"4,5",1,0.0002499620313756168,0.03351307299453765,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9118982499931008,20,1,17.23797844501678,180,0.995,body_nearest,16,1,0.00014011200983077288,full,6,,sto_trl_matched,20,4,45,0.95,greedy,jax,0.14894320804160088,0,1.0950476549915038,1.9490507820547731,34.43772668223521,23.773996464755108,650.95,0.95,1.8436052055407408,1.1849810815491444,23.527465626434957,723.7,0.95,"4,5",1,0.0002499620313756168,0.03351307299453765,1
