action_agreement_to_full,action_agreement_to_target,buffered_final_steps,distill_steps,env,episodes_per_task,eval_mode,eval_seconds,family,feature_mode,final_loss,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,operator_iters,overall_success,profile_action_ms_per_step,profile_action_seconds,profile_env_step_ms,profile_env_step_seconds,profile_env_steps,profile_reset_seconds,rank_ce_weight,seed,steps_per_iter,target_buffer_monotone,task4_length,task4_success,task5_length,task5_success,task_ids,train_seconds,transition_l1,transition_model,transition_oracle_l1,transition_oracle_top1,transition_seed,transition_steps,transition_target_source,transition_top1,value_hidden_dims,value_max_abs_to_full,value_max_abs_to_target,value_mse_to_full,value_mse_to_target,value_seed,warmup_steps
0.5318181818181819,0.6050505050505051,0,5000,pointmaze-teleport-navigate-v0,20,env,2.963845338963438,qhead,raw_obs_onehot,0.002896844642236829,180,0.995,6,,qhead_bellman_td,,,4,45,6,0.0,0.008563551641418598,0.34254206565674394,0.06413803411705885,2.565521364682354,40000.0,0.03870295797241852,0.05,0,350,,1000.0,0.0,1000.0,0.0,"4,5",11.567265329009388,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.9606917847441167,0.9893038251003627,0.5174507396549752,0.018531014913047268,0,600
0.9661616161616161,0.9777777777777777,0,5000,pointmaze-teleport-navigate-v0,20,env,1.2467029630206525,qhead,raw_obs_onehot,0.0036799460649490356,180,0.995,6,,qhead_sto_trl_target_fit,,,4,45,6,1.0,0.008572839701602362,0.1430378304212354,0.06348462145653315,1.0592409090022556,16685.0,0.03662521601654589,0.05,0,350,,407.05,1.0,427.2,1.0,"4,5",21.38267518498469,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",1.0,1.0,0.0083054422349899,0.007575874314697318,0,600
0.7388888888888889,1.0,0,5000,pointmaze-teleport-navigate-v0,20,env,1.6816603090264834,table,raw_obs_onehot,0.0,180,0.995,6,,table_bellman_matched,,,4,45,0,0.5,0.008558739164126595,0.19281983462860808,0.06400202057973411,1.4419015216408297,22529.0,0.03741332731442526,0.05,0,350,,621.35,0.4,505.1,0.6,"4,5",0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.9606414479107472,0.0,0.46555916597048624,0.0,0,600
0.9883838383838384,1.0,0,5000,pointmaze-teleport-navigate-v0,20,env,1.2961345150251873,table,raw_obs_onehot,0.0,180,0.995,6,,table_sto_trl_matched,,,4,45,0,1.0,0.009171117632573089,0.153020097699482,0.0656414934307569,1.095228317892179,16685.0,0.039765213965438306,0.05,0,350,,407.05,1.0,427.2,1.0,"4,5",0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.2726478374829411,0.0,0.001317458230128957,0.0,0,600
1.0,1.0,0,5000,pointmaze-teleport-navigate-v0,20,env,1.2601922510075383,table,raw_obs_onehot,0.0,180,0.995,180,,table_full_bellman,,,4,45,0,1.0,0.008716454062692358,0.145434036036022,0.06401377931992996,1.0680699079530314,16685.0,0.0386154962470755,0.05,0,350,,407.05,1.0,427.2,1.0,"4,5",0.0,0.00045493889389456004,raw_obs_mlp,0.048242619866071965,0.9777777777777777,0,2000,dataset_cell_changes,1.0,"256,256",0.0,0.0,0.0,0.0,0,600
