advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.38,greedy,0,42.96494895807865,35.88864470969211,0.14126389521077876,1000.0,0.0,10.988944215827468,31.074940693183635,14.215786697456618,522.9,0.6,13.619746887160991,29.770774730310563,11.83772090725284,544.9,0.5,16.34122373452613,28.531953054366568,9.420573006426542,642.4,0.4,21.041609706941237,17.843097953542646,16.994909434518583,654.7,0.4,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9400000000000001,greedy,0,0.43820948340271765,0.09289569435221734,24.040495920044144,592.25,1.0,1.8904156059067418,34.94111609126472,22.606220554855376,427.85,0.95,1.3974679325588732,35.08047337546855,23.133530077950034,409.65,0.95,3.8846906908972727,33.572648738307905,21.969074689149885,698.65,0.85,1.0991421598288402,0.46908165004079494,23.52458048520627,702.75,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.9400000000000001,greedy,0,0.42322991607070615,0.20457502706513156,24.010185470575852,591.1,1.0,1.8808433399490034,34.889847917232444,22.667325084824306,428.7,0.95,1.3686748298582463,35.05088635496277,23.11542962945549,409.2,0.95,3.890593887088727,33.49676628474214,21.993928732060322,699.3,0.85,1.1011925357367847,0.46408767721484895,23.57320116842572,702.15,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.31,greedy,1,42.80016420143911,35.72520697522974,0.18244288324134256,1000.0,0.0,12.417243868394909,30.53034851400535,13.032707563911577,568.5,0.55,16.186754238193554,28.57336452402352,9.629455243794684,631.4,0.4,17.37617741965851,27.935814874842247,8.594219862286979,688.05,0.35,25.525579048096244,18.52358304268853,7.365794695971355,776.3,0.25,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9800000000000001,greedy,1,0.41720394350892354,0.34537750409168383,23.91772767335028,589.5,1.0,0.431338529293924,35.9875104262017,23.820488482527704,403.6,1.0,0.4419967747128909,36.03752064796461,23.797048143362794,374.7,1.0,0.513134914913406,35.77217467420793,23.817298053355707,654.15,0.95,1.683225369312201,0.5391461688994065,23.03357295982215,712.65,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.99,greedy,1,0.44460198372056237,0.28145539379007867,24.01544092755964,584.15,1.0,0.4262554826666829,35.99059379484993,23.890991605938225,403.55,1.0,0.42972538466867416,36.04834160787548,23.819755736011665,376.4,1.0,0.43579379029566495,35.860461956831955,23.7562869362282,637.6,1.0,1.6985535694418465,0.6078180968733208,23.001252737791084,711.9,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.28,greedy,2,43.30929753569537,35.83184281279449,-0.11199099140546849,1000.0,0.0,17.36772223553809,28.092625669422926,8.472952884678037,727.55,0.35,20.319335820572,26.607047106644416,6.182764673520722,768.1,0.25,13.688180286131066,29.95686893673207,12.012357547367966,557.25,0.5,23.843224503302242,18.489579089901508,10.987260831766363,730.85,0.3,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.97,greedy,2,1.2026540313932714,0.3050127989347454,23.498487492547902,616.45,0.95,0.4437151711235973,36.0879499467725,23.743400100842486,396.65,1.0,1.3650330960464,35.67100334973536,23.13655037276991,414.9,0.95,0.44882906512871645,35.906416071424275,24.00630423795773,641.7,1.0,0.5937389387493359,0.45393573896733813,24.09896453664145,711.6,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,2,20000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.97,greedy,2,1.1874072623215601,0.4406040196268801,23.549317150391655,616.0,0.95,0.4404978963486797,36.040563916107864,23.73100635639025,396.15,1.0,1.3734132439028286,35.80362310852031,22.999079488147373,412.35,0.95,0.4406375325576678,35.86673363141688,24.102566407301634,641.95,1.0,0.5938040558382791,0.40407444626661865,23.996014250133936,710.35,0.95,all,1
