advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,20000,antmaze-teleport-stitch-v0,3,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,1.0,greedy,0,0.41237069535487375,0.5285982864090909,24.019804192273032,578.6666666666666,1.0,0.47894091435550495,36.41595188598538,23.502942824271344,381.6666666666667,1.0,0.458118205971155,35.913704092016985,23.660415588814573,361.0,1.0,0.4515054144782024,35.450672766519844,23.689597464573648,631.6666666666666,1.0,0.45708030435065683,-0.1624979633612413,24.50228208471367,683.3333333333334,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,20000,antmaze-teleport-stitch-v0,3,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,1.0,greedy,0,0.43734757487347137,0.7057048911629918,23.85171049632029,576.0,1.0,0.4431174610738809,36.270779625036546,23.434389858682124,382.0,1.0,0.45344079338640686,35.879283414526654,23.732594357936748,361.0,1.0,0.41739807169815757,35.45231737266715,23.6989238551364,631.6666666666666,1.0,0.46924354188565925,-0.09194511428046374,24.42778807585782,684.3333333333334,1.0,all,1
