advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_action_agreement,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_seconds,value_seed,value_steps,value_tie_tol,value_train_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9183150689932518,5,1,4.933926038967911,180,0.995,body_nearest,16,1,0.00018050195649266243,full,6,,bellman_matched,20,4,45,0.4,greedy,jax,0.1315248589962721,0,173.60928192100255,10.784984125323593,31.256415725592785,14.18867191939548,462.4,0.6,26.99217259058573,21.25396425161412,8.182321255399032,812.6,0.2,"4,5",1,0.00013092102017253637,,"128,128",,,0.3,,0.003,topology,,,,,20,9.459909051656723e-07,0,1000,topology_samples,,1.0,"256,256",0.004166675520410457,0.75,0.003,raw_obs_prev_policy_mlp,0.004166675520410457,172.55878611904336,0,2000,1e-09,52.94640103896381,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9183150689932518,5,1,5.399255655007437,180,0.995,body_nearest,16,1,0.00018050195649266243,full,6,,sto_trl_matched,20,4,45,0.9,greedy,jax,0.1315248589962721,0,173.60928192100255,0.4501389534554824,35.852904066765944,23.871786751618732,647.0,1.0,4.044812474412701,0.5328143722317075,20.549742290090727,781.4,0.8,"4,5",1,0.00013092102017253637,,"128,128",,,0.3,,0.003,topology,,,,,20,9.459909051656723e-07,0,1000,topology_samples,,1.0,"256,256",0.004166667442503569,0.75,0.003,raw_obs_prev_policy_mlp,0.004166667442503569,172.55878611904336,0,2000,1e-09,57.97551515797386,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9183150689932518,5,1,5.223402219999116,180,0.995,body_nearest,16,1,0.00018050195649266243,full,180,,bellman_full,20,4,45,0.9,greedy,jax,0.1315248589962721,0,173.60928192100255,0.46030578818172574,35.70228950639459,23.7130127169413,645.6,1.0,4.0664671226589295,0.495639029296862,20.524007386248307,783.4,0.8,"4,5",1,0.00013092102017253637,,"128,128",,,0.3,,0.003,topology,,,,,20,9.459909051656723e-07,0,1000,topology_samples,,1.0,"256,256",0.004166667527924866,0.75,0.003,raw_obs_prev_policy_mlp,0.004166667527924866,172.55878611904336,0,2000,1e-09,53.71767311997246,1
