advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,profile_action_ms_per_call,profile_action_seconds,profile_env_step_ms,profile_env_step_seconds,profile_env_steps,profile_policy_calls,profile_reset_seconds,seed,setup_seconds,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_cache_hit,transition_ce,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_action_agreement,value_cache_hit,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_seconds,value_seed,value_steps,value_tie_tol,value_train_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9886256419704296,3,1,8.805485833028797,180,0.995,body_nearest,16,1,0.00018671498401090503,full,6,,bellman_matched,20,4,45,0.2,greedy,jax,0.1787001559860073,0.36890650427275834,4.531647498486564,0.3430179449598763,4.213632435887121,12284.0,12284.0,0.030976459034718573,0,1.212736290995963,43.14353415030855,36.241281176489906,0.008846511533090564,1000.0,0.0,26.658770518465364,24.020496826274762,-0.2687486204805376,1000.0,0.0,17.740537430123002,27.546966584140307,8.150143965170487,689.3333333333334,0.3333333333333333,9.094006634838674,31.668385040641315,16.112237114413986,405.3333333333333,0.6666666666666666,35.35335053136404,31.985979549048185,16.123764102176086,1000.0,0.0,all,1,0.00022978399647399783,1,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,0.00030544400215148926,0,2000,dataset_jump_changes,0.875,1.0,1,"256,256",0.004166680454611525,0.75,0.003,raw_obs_prev_policy_mlp,0.004166680454611525,0.04436156002338976,0,2000,1e-09,53.12854309298564,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9886256419704296,3,1,5.923554812965449,180,0.995,body_nearest,16,1,0.00018671498401090503,full,6,,sto_trl_matched,20,4,45,0.9333333333333332,greedy,jax,0.1787001559860073,0.3489708582399031,2.9941699636983685,0.33583174745111544,2.8814363931305707,8580.0,8580.0,0.032014031952712685,0,1.212736290995963,0.39769178767258123,0.43077905612286754,24.048340137109363,577.6666666666666,1.0,5.677690848894476,34.671724143345756,18.03683368181771,585.3333333333334,0.6666666666666666,0.4808809877612659,35.75368469415083,23.7418484536236,360.6666666666667,1.0,0.4564559962217365,36.00831682154736,23.862164347186436,614.6666666666666,1.0,0.4485490539293815,-0.11577673963712494,24.516789460673426,721.6666666666666,1.0,all,1,0.00022978399647399783,1,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,0.00030544400215148926,0,2000,dataset_jump_changes,0.875,1.0,1,"256,256",0.004166668309081578,0.75,0.003,raw_obs_prev_policy_mlp,0.004166668309081578,0.04436156002338976,0,2000,1e-09,56.38149373896886,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9886256419704296,3,1,5.96180013101548,180,0.995,body_nearest,16,1,0.00018671498401090503,full,180,,bellman_full,20,4,45,0.9333333333333332,greedy,jax,0.1787001559860073,0.35441132636491596,3.027735961135477,0.33753786718606493,2.8835859993705526,8543.0,8543.0,0.03447160799987614,0,1.212736290995963,0.4299681164982765,0.333297307405274,23.945344009428975,578.0,1.0,5.6724183211402455,34.650196445930995,18.056044287001622,584.0,0.6666666666666666,0.47153546721045214,35.65109316715979,23.75874678435767,359.6666666666667,1.0,0.45834616104947773,36.045076485055375,23.712924905428963,615.0,1.0,0.4187641763180688,-0.1747284810221804,24.49309299670148,711.0,1.0,all,1,0.00022978399647399783,1,0.89594361361399,"128,128",0.00040434291146496104,0.02572721427541874,0.3,0.019356845469956974,0.003,raw_obs_mlp,1.7972015386863438e-05,0.001143431434639096,0.01935687489830923,0.9944444444444445,20,0.00030544400215148926,0,2000,dataset_jump_changes,0.875,1.0,1,"256,256",0.004166668228091164,0.75,0.003,raw_obs_prev_policy_mlp,0.004166668228091164,0.04436156002338976,0,2000,1e-09,54.54195881902706,1
