advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,28.597834353975486,180,0.995,body_nearest,16,1,0.00010938599007204175,full,6,,bellman_matched,20,4,45,0.2,greedy,jax,0.1571019749972038,1,0.38212586898589507,43.118945494406134,35.99931389548777,0.012210955335005037,1000.0,0.0,37.47541591473579,-0.06047945169635649,14.381223154350717,1000.0,0.0,16.3900103442246,28.7935021849873,9.246140173450112,617.6,0.4,17.73371832052309,28.168881458143005,8.047934815812914,671.5,0.35,25.803928624246605,18.509370963356922,6.982665985766198,766.85,0.25,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,15.72243308101315,180,0.995,body_nearest,16,1,0.00010938599007204175,full,6,,sto_trl_matched,20,4,45,1.0,greedy,jax,0.1571019749972038,1,0.38212586898589507,0.9162035447767446,0.9991955138078368,24.050666080536935,500.0,1.0,0.9164043373439636,35.97796723743452,23.101042763842134,311.4,1.0,0.9176101780213711,35.87435277139344,23.05225380020081,308.5,1.0,0.8982966563160304,35.8741105099822,23.04451426511816,531.7,1.0,0.9047205564192652,0.8495095462106711,24.131998425171872,596.65,1.0,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,15.695533097023144,180,0.995,body_nearest,16,1,0.00010938599007204175,full,180,,bellman_full,20,4,45,1.0,greedy,jax,0.1571019749972038,1,0.38212586898589507,0.9162035447767446,0.9991955138078368,24.050666080536935,500.0,1.0,0.9164043373439636,35.97796723743452,23.101042763842134,311.4,1.0,0.9176101780213711,35.87435277139344,23.05225380020081,308.5,1.0,0.8982966563160304,35.8741105099822,23.04451426511816,531.7,1.0,0.9047205564192652,0.8495095462106711,24.131998425171872,596.65,1.0,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,27.828981861996,180,0.995,body_nearest,16,1,0.00010938599007204175,full,6,,bellman_matched,20,4,45,0.21000000000000002,greedy,jax,0.1571019749972038,2,0.38212586898589507,43.378346191445814,36.00412386427996,0.010809489638905479,1000.0,0.0,37.314687040766856,-0.06047944945746597,14.381223164614912,1000.0,0.0,20.497157873350126,26.997824072404182,5.781197958317716,759.65,0.25,13.919929222946028,29.97929937999813,11.649208791436104,533.75,0.5,24.230185906054334,18.528255848559137,10.567475093075974,718.95,0.3,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,15.98745529097505,180,0.995,body_nearest,16,1,0.00010938599007204175,full,6,,sto_trl_matched,20,4,45,1.0,greedy,jax,0.1571019749972038,2,0.38212586898589507,0.9155573586514713,0.7162379502908045,24.02301032626878,503.75,1.0,0.9222751539183663,35.889276271216346,23.022570749393516,311.6,1.0,0.8957023296754999,35.932775930491815,23.29950737649395,307.3,1.0,0.9030081025727219,35.89461868110943,23.29138507605564,534.6,1.0,0.9011582661026484,0.9281186051840921,24.036303105686777,592.85,1.0,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.563998222351074,0,5000,pointmaze-teleport-stitch-v0,0.18038684799103066,20,1,15.8085002899752,180,0.995,body_nearest,16,1,0.00010938599007204175,full,180,,bellman_full,20,4,45,1.0,greedy,jax,0.1571019749972038,2,0.38212586898589507,0.9155573586514713,0.7162379502908045,24.02301032626878,503.75,1.0,0.9222751539183663,35.889276271216346,23.022570749393516,311.6,1.0,0.8957023296754999,35.932775930491815,23.29950737649395,307.3,1.0,0.9030081025727219,35.89461868110943,23.29138507605564,534.6,1.0,0.9011582661026484,0.9281186051840921,24.036303105686777,592.85,1.0,all,1,0.0001660370035097003,,"128,128",,,0.3,,0.003,topology,,,,,20,9.800423868000507e-07,0,1000,topology_samples,,0.04410000902134925,1
