advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.8980883280164562,5,1,4.340455956000369,180,0.995,body_nearest,16,0,1.2473611530149356,full,6,,bellman_matched,20,4,45,0.4,greedy,0.1446948369848542,0,4.6588633909705095,10.785367086560552,31.208815948868573,14.291439226081163,463.4,0.6,27.018612605211786,21.27776044085858,8.193936444363178,812.8,0.2,"4,5",0,2.327712183003314,0.0394683470367454,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.8980883280164562,5,1,4.57860847300617,180,0.995,body_nearest,16,0,1.2473611530149356,full,6,,sto_trl_matched,20,4,45,0.9,greedy,0.1446948369848542,0,4.6588633909705095,0.4188774245857515,35.82733583022875,23.913408855192433,648.2,1.0,4.058455719871038,0.4538574864520558,20.489276571471255,783.0,0.8,"4,5",0,2.327712183003314,0.0394683470367454,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.8980883280164562,5,1,4.477352924004663,180,0.995,body_nearest,16,0,1.2473611530149356,full,180,,bellman_full,20,4,45,0.9,greedy,0.1446948369848542,0,4.6588633909705095,0.4433451970864077,35.6743136790492,23.66855750733597,641.8,1.0,4.065019266619624,0.5133420651762939,20.549665824065514,781.4,0.8,"4,5",0,2.327712183003314,0.0394683470367454,1
