covered_sa_frac,covered_state_frac,distance_mse,env,gamma,goal_reach_frac,long_horizon_mse,mean_length,median_steps,method,n_trajectories,optimal_start_action,optimal_start_value,overestimate_mean,p_success,pred_start_risky,pred_start_safe,regret,risky_action,risky_overestimate_ratio,safe_length,seed,stage,start_action,start_value,success_rate,triangle_violation_rate,true_start_risky,true_start_safe,underestimate_mean,value_mse
0.7368421052631579,1.0,355611.8224401546,risky_L16_p0.05,0.98,0.56,0.1936787081784468,9.55,2.0,mc_positive,100.0,0,0.7237977205924956,0.00660459619450318,0.05,0.9603999999999999,0.7205310712572933,0.6757777205924956,1.0,20.0,16,0,risky,1.0,0.04802,0.02,0.078,0.04802,0.7237977205924956,0.16593816161011338,0.14917309532306175
0.7368421052631579,1.0,355466.65434080985,risky_L16_p0.05,0.98,0.56,0.17541163118398137,9.55,16.0,mc_all_goals,100.0,0,0.7237977205924956,0.0002486887679366752,0.05,0.06130212765957446,0.7205310712572933,0.0,0.0,1.276595744680851,16,0,risky,0.0,0.7237977205924956,1.0,0.079,0.04802,0.7237977205924956,0.16602867323802034,0.1435148487503224
0.7368421052631579,1.0,355611.78564611345,risky_L16_p0.05,0.98,0.56,0.19365869473960295,9.55,2.0,trl_raw_realized,100.0,0,0.7237977205924956,0.00660285581076279,0.05,0.9603999990395999,0.7237977205924956,0.6757777205924956,1.0,19.99999998,16,0,risky,1.0,0.04802,0.02,0.0,0.04802,0.7237977205924956,0.1653856645253675,0.14916317937382084
0.7368421052631579,1.0,655497.9151260732,risky_L16_p0.05,0.98,0.56,0.32629839341338157,9.55,2.0,trl_log_realized,100.0,0,0.7237977205924956,0.006446447167955798,0.05,0.9603805975546889,0.7237977205924956,0.6757777205924956,1.0,19.99959595074321,16,0,risky,1.0,0.04802,0.02,0.0,0.04802,0.7237977205924956,0.3183230379411155,0.282486696311894
0.7368421052631579,1.0,673642.0075297289,risky_L16_p0.05,0.98,0.56,0.6313779376464405,9.55,2.0,bellman_5_sweeps,100.0,0,0.7237977205924956,0.00013328055418109842,0.05,0.06130212765957446,0.0,0.6757777205924956,1.0,1.276595744680851,16,0,risky,1.0,0.04802,0.02,0.017,0.04802,0.7237977205924956,0.2990936613613471,0.24515456328719892
0.7368421052631579,1.0,1.461435021732905,risky_L16_p0.05,0.98,0.56,5.769019676105079e-06,9.55,16.0,sto_trl_5_sweeps,100.0,0,0.7237977205924956,0.00013328055418109842,0.05,0.06130212765957446,0.7237977205924955,0.0,0.0,1.276595744680851,16,0,risky,0.0,0.7237977205924956,1.0,0.0,0.04802,0.7237977205924956,0.00013328055418109907,3.564909168623069e-06
