advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,20000,antmaze-teleport-stitch-v0,10,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.38,greedy,0,42.92123485549337,35.84713193531134,-0.23180575435187886,1000.0,0.0,13.515252246884165,29.88266049629554,11.933419359335295,594.3,0.5,11.072567586304668,31.15122222951259,14.0471561914419,442.9,0.6,16.47682905954164,28.734990525271645,9.191281670966868,641.7,0.4,21.090393484195623,16.67298851826948,14.212848449925833,658.6,0.4,all,1
