advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9166569550288841,5,1,3.5489948720205575,180,0.995,body_nearest,16,1,0.00013578200014308095,full,6,,bellman_matched,20,4,45,0.6,greedy,jax,0.14448196900775656,0,3.6419136879849248,11.00245970805862,30.977874895167208,14.294687173281712,461.8,0.6,13.78227726519005,9.164386847926627,14.519137180213733,535.4,0.6,"4,5",1,0.0002109389752149582,0.08184014016272262,0.00012478780182510751,0.00024955995757898805,0.3,0.00012623497999963984,learned_softmax,0.33771333324478264,0.06094990168728128,0.9999971278586861,0.9722222222222222,20,2.5409192490042187,0,1000,dataset_cell_changes,1.0,0.03921341401292011,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9166569550288841,5,1,5.590580613003112,180,0.995,body_nearest,16,1,0.00013578200014308095,full,6,,sto_trl_matched,20,4,45,0.5,greedy,jax,0.14448196900775656,0,3.6419136879849248,0.4275918899506781,36.16308148357472,23.625056001004538,614.4,1.0,25.977210162398837,16.116518425288387,3.9072703124275576,1000.0,0.0,"4,5",1,0.0002109389752149582,0.08184014016272262,0.00012478780182510751,0.00024955995757898805,0.3,0.00012623497999963984,learned_softmax,0.33771333324478264,0.06094990168728128,0.9999971278586861,0.9722222222222222,20,2.5409192490042187,0,1000,dataset_cell_changes,1.0,0.03921341401292011,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9166569550288841,5,1,5.477627512009349,180,0.995,body_nearest,16,1,0.00013578200014308095,full,180,,bellman_full,20,4,45,0.5,greedy,jax,0.14448196900775656,0,3.6419136879849248,0.43917021061217376,36.12031525945578,23.69285978098236,615.2,1.0,25.977210162398837,16.116518425288387,3.9072703124275576,1000.0,0.0,"4,5",1,0.0002109389752149582,0.08184014016272262,0.00012478780182510751,0.00024955995757898805,0.3,0.00012623497999963984,learned_softmax,0.33771333324478264,0.06094990168728128,0.9999971278586861,0.9722222222222222,20,2.5409192490042187,0,1000,dataset_cell_changes,1.0,0.03921341401292011,1
