advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.9163113710237667,5,1,5.482640850008465,180,0.995,body_nearest,32,0,1.30856676294934,full,6,,sto_trl_matched,20,4,45,0.8,greedy,0.14607353904284537,0,2.3925276179797947,14.843088628911465,22.99249344916968,17.454779739440024,820.0,0.6,0.45860235255689075,-0.3301515638082187,23.928123630813566,755.0,1.0,"4,5",1,0.00020666496129706502,0.020682171976659447,1
