action_scale,env,episodes_per_task,full_iters,gamma,iters,method,n_actions,n_states,overall_success,seed,task1_success,task2_success,task3_success,task4_success,task5_success,task_ids,topology_source,transition_ce,transition_fallback_rows,transition_fitted_rows,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seed,transition_steps,transition_target_source,transition_top1,transition_train_seconds,value_action_agreement,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_seed,value_steps,value_train_seconds
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,6,bellman_matched,4,45,0.0,0,0.0,0.0,0.0,0.0,0.0,all,dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.203723173995968,0.5136363636363637,"256,256",0.001327380193303,0.43011523751160113,0.003,raw_obs_mlp,0.001327380193303,0,3000,28.228289794991724
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,6,sto_trl_matched,4,45,0.0,0,0.0,0.0,0.0,0.0,0.0,all,dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.203723173995968,0.5595959595959596,"256,256",8.096061767493323e-05,0.1183774315601187,0.003,raw_obs_mlp,8.096061767493323e-05,0,3000,28.821611049992498
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,180,bellman_full,4,45,0.0,0,0.0,0.0,0.0,0.0,0.0,all,dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.203723173995968,0.6151515151515151,"256,256",0.0001140704973815831,0.08366048336029053,0.003,raw_obs_mlp,0.0001140704973815831,0,3000,28.60630918300012
