action_agreement_to_full,action_agreement_to_target,buffered_final_steps,distill_steps,env,episodes_per_task,eval_mode,eval_seconds,family,feature_mode,final_loss,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,operator_iters,overall_success,rank_ce_weight,sampled_target_next_samples,sampled_target_waypoint_candidates,sampled_target_waypoints,seed,steps_per_iter,target_buffer_monotone,target_buffer_reset_final,target_buffer_waypoint_mode,target_buffer_waypoints,task1_length,task1_success,task2_length,task2_success,task3_length,task3_success,task4_length,task4_success,task5_length,task5_success,task_ids,train_seconds,transition_l1,transition_model,transition_oracle_l1,transition_oracle_top1,transition_seed,transition_steps,transition_target_source,transition_top1,value_hidden_dims,value_max_abs_to_full,value_max_abs_to_target,value_mse_to_full,value_mse_to_target,value_seed,warmup_steps
0.9282828282828283,0.9141414141414141,5000,2700,pointmaze-teleport-stitch-v0,1,model,0.05580335401464254,qhead,raw_obs_onehot,0.005724590737372637,180,0.995,6,,qhead_sto_trl_sampled_buffered_reset_final,1000,exact,4,45,6,0.9999641251356897,1.0,64,16,4,0,350,,,,,23.057298158032772,0.999943529027566,15.00677986964419,0.9999940177810346,14.001353376956894,0.9999996718787054,25.061738679405206,0.9999363800894498,27.052509770395574,0.9999470269016922,all,30.941241268999875,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",1.0,1.0,0.016030886480036765,0.015220232200409679,0,600
0.9808080808080808,1.0,5000,2700,pointmaze-teleport-stitch-v0,1,model,0.055173745029605925,table,raw_obs_onehot,0.0,180,0.995,6,,table_sto_trl_matched,1000,exact,4,45,0,0.9999691838015229,1.0,,,,0,350,,,,,23.04335887437107,0.9999580443322195,15.006781813441151,0.9999940560581925,14.001352154552723,0.9999996730528165,25.06173988355113,0.9999364194956812,27.042268322012198,0.9999577260687049,all,0.0,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",0.26652031125348463,0.0,0.0012558622476503635,0.0,0,600
1.0,1.0,5000,2700,pointmaze-teleport-stitch-v0,1,model,0.05506562103983015,table,raw_obs_onehot,0.0,180,0.995,180,,table_full_bellman,1000,exact,4,45,0,0.9999691578783938,1.0,,,,0,350,,,,,23.043430549346322,0.9999579147170156,15.006781813160144,0.9999940560581905,14.001352154552704,0.9999996730528163,25.06173988327181,0.9999364194956792,27.042268322251324,0.9999577260682679,all,0.0,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",0.0,0.0,0.0,0.0,0,600
