action_agreement_to_full,action_agreement_to_target,distill_steps,env,episodes_per_task,eval_mode,eval_seconds,family,feature_mode,final_loss,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,operator_iters,overall_success,rank_ce_weight,seed,steps_per_iter,task4_length,task4_success,task5_length,task5_success,task_ids,train_seconds,transition_l1,transition_model,transition_oracle_l1,transition_oracle_top1,transition_seed,transition_steps,transition_target_source,transition_top1,value_hidden_dims,value_max_abs_to_full,value_max_abs_to_target,value_mse_to_full,value_mse_to_target,value_seed,warmup_steps
0.35,0.35353535353535354,7500,pointmaze-teleport-stitch-v0,1,model,0.023052453994750977,qhead,raw_obs_onehot,0.016837602481245995,180,0.995,6,,qhead_sto_trl_buffered,1000,exact,4,45,6,0.2067191854867953,5.0,0,1000,715.5559456521142,0.28558643557010027,872.7873337447875,0.12785193540349035,"4,5",32.20859356201254,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",0.5934130561858064,0.5942917741635809,0.012844972987187054,0.0165895397431774,0,1500
0.9585858585858585,0.9777777777777777,7500,pointmaze-teleport-stitch-v0,1,model,0.024755595019087195,qhead,raw_obs_onehot,0.0030321802478283644,180,0.995,6,,qhead_sto_trl_distill,1000,exact,4,45,0,0.9999470731507711,5.0,0,1000,25.061739883551127,0.9999364194956812,27.042169006067446,0.9999577268058609,"4,5",38.8158452489879,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",1.0,1.0,0.008906073089021353,0.0081723038153452,0,1500
0.9808080808080808,1.0,7500,pointmaze-teleport-stitch-v0,1,model,0.028887821012176573,table,raw_obs_onehot,0.0,180,0.995,6,,table_sto_trl_matched,1000,exact,4,45,0,0.9999470727821931,5.0,0,1000,25.06173988355113,0.9999364194956812,27.042268322012198,0.9999577260687049,"4,5",0.0,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",0.26652031125348463,0.0,0.0012558622476503635,0.0,0,1500
1.0,1.0,7500,pointmaze-teleport-stitch-v0,1,model,0.02133793500252068,table,raw_obs_onehot,0.0,180,0.995,180,,table_full_bellman,1000,exact,4,45,0,0.9999470727819736,5.0,0,1000,25.06173988327181,0.9999364194956792,27.042268322251324,0.9999577260682679,"4,5",0.0,0.007263472724417972,raw_obs_mlp,0.05177454499993649,0.9555555555555556,0,2000,dataset_cell_changes,0.9591836734693877,"256,256",0.0,0.0,0.0,0.0,0,1500
