action_scale,env,episodes_per_task,full_iters,gamma,iters,method,n_actions,n_states,overall_success,seed,task1_success,task2_success,task3_success,task4_success,task5_success,task_ids,topology_source,transition_ce,transition_fallback_rows,transition_fitted_rows,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_model,transition_seed,transition_steps,transition_target_source,transition_top1,transition_train_seconds
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,6,bellman_matched,4,45,0.22999999999999998,0,0.0,0.0,0.5,0.4,0.25,all,dataset,0.12887554884511054,0,180,0.00012546921297829083,0.00025095327601146596,0.3,0.00012626709269492054,table_softmax,0,1000,dataset_counts,1.0,0.11866198701318353
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,6,sto_trl_matched,4,45,0.22999999999999998,0,0.0,0.0,0.5,0.4,0.25,all,dataset,0.12887554884511054,0,180,0.00012546921297829083,0.00025095327601146596,0.3,0.00012626709269492054,table_softmax,0,1000,dataset_counts,1.0,0.11866198701318353
0.2,pointmaze-teleport-stitch-v0,20,180,0.995,180,bellman_full,4,45,0.53,0,0.55,0.6,0.5,0.4,0.6,all,dataset,0.12887554884511054,0,180,0.00012546921297829083,0.00025095327601146596,0.3,0.00012626709269492054,table_softmax,0,1000,dataset_counts,1.0,0.11866198701318353
