action_scale,env,episodes_per_task,eval_mode,eval_seconds,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,overall_success,profile_action_ms_per_step,profile_action_seconds,profile_env_step_ms,profile_env_step_seconds,profile_env_steps,profile_reset_seconds,seed,task1_length,task1_success,task2_length,task2_success,task3_length,task3_success,task4_length,task4_success,task5_length,task5_success,task_ids,topology_source,transition_ce,transition_fallback_rows,transition_fitted_rows,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seed,transition_steps,transition_target_source,transition_top1,transition_train_seconds,value_action_agreement,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_policy_ce_weight,value_seed,value_steps,value_tie_tol,value_train_seconds
0.2,pointmaze-teleport-navigate-v0,20,env,3.922051638015546,180,0.995,6,,bellman_matched,,,4,45,0.53,0.008380766398572532,0.4432252117549069,0.0637183451965763,3.3698084040661342,52886.0,0.08716970891691744,0,531.9,0.55,465.5,0.6,520.45,0.5,621.35,0.4,505.1,0.6,all,dataset,0.07797631116199295,82,98,"128,128",0.0007514522562035858,0.009621574076384948,0.3,0.0777931244775194,0.003,raw_obs_mlp,0.231165660275478,0.05292372423941782,0.9999821949676906,0.9333333333333333,50,1,2000,dataset_cell_changes,0.9183673469387755,1.2499058130197227,0.9702020202020202,"256,256",0.34936739707206577,1.0,0.003,raw_obs_tie_policy_mlp,0.34936739707206577,0.0,0,3000,1e-09,10.81398055900354
0.2,pointmaze-teleport-navigate-v0,20,env,2.495496671006549,180,0.995,6,,sto_trl_matched,,,4,45,0.9800000000000001,0.008135890075274411,0.2796386777772568,0.06159158690853501,2.1169644336332567,34371.0,0.08309767709579319,0,402.45,0.9,245.65,1.0,236.2,1.0,407.05,1.0,427.2,1.0,all,dataset,0.07797631116199295,82,98,"128,128",0.0007514522562035858,0.009621574076384948,0.3,0.0777931244775194,0.003,raw_obs_mlp,0.231165660275478,0.05292372423941782,0.9999821949676906,0.9333333333333333,50,1,2000,dataset_cell_changes,0.9183673469387755,1.2499058130197227,0.9782828282828283,"256,256",0.6120603158498499,1.0,0.003,raw_obs_tie_policy_mlp,0.6120603158498499,0.0,0,3000,1e-09,10.24463894800283
0.2,pointmaze-teleport-navigate-v0,20,env,2.4623792069614865,180,0.995,180,,bellman_full,,,4,45,0.9800000000000001,0.007912914021975356,0.27197476784931496,0.06090628749471932,2.0934100074809976,34371.0,0.0822583565604873,0,402.45,0.9,245.65,1.0,236.2,1.0,407.05,1.0,427.2,1.0,all,dataset,0.07797631116199295,82,98,"128,128",0.0007514522562035858,0.009621574076384948,0.3,0.0777931244775194,0.003,raw_obs_mlp,0.231165660275478,0.05292372423941782,0.9999821949676906,0.9333333333333333,50,1,2000,dataset_cell_changes,0.9183673469387755,1.2499058130197227,0.9792929292929293,"256,256",0.6208812651309937,1.0,0.003,raw_obs_tie_policy_mlp,0.6208812651309937,0.0,0,3000,1e-09,10.61437682498945
