covered_sa_frac,covered_state_frac,distance_mse,env,gamma,goal_reach_frac,height,long_horizon_mse,mean_length,median_steps,method,n_trajectories,optimal_start_value,overestimate_mean,p_success,path_length,portal_action,portal_action_rate,portal_overestimate_ratio,pred_start_portal,pred_start_safe,regret,safe_action,safe_action_rate,seed,stage,start_action,start_value,success_rate,sweeps,triangle_violation_rate,true_start_portal,true_start_safe,underestimate_mean,value_mse,width
0.7751937984496124,1.0,1713818.6335238728,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.2402642877179597,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,7.915211969667014e-06,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.0,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,1,nan,0.049,0.07686198797275202,0.4664610514683264,0.28019493039682764,16
0.7751937984496124,1.0,1692199.8073339472,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.24026397437288902,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,1.5670568816247946e-05,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,2,nan,0.049,0.07686198797275202,0.4555901060709365,0.269974875247699,16
0.7751937984496124,1.0,1655697.8565942394,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.2402637201038856,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,3.0279669975288805e-05,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,4,nan,0.049,0.07686198797275202,0.4376951516069667,0.2536406032955256,16
0.7751937984496124,1.0,1596323.3728060506,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.2279457920699903,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,5.575723960638481e-05,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,8,nan,0.049,0.07686198797275202,0.4101018500902734,0.22990304256720553,16
0.7751937984496124,1.0,1492519.543833376,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.19136760306457032,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,9.8546149264953e-05,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,16,nan,0.049,0.07686198797275202,0.3669586944902038,0.1969494407351236,16
0.7751937984496124,1.0,1310259.285343929,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.15034718620123594,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,0.00015897253772524468,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,32,nan,0.049,0.07686198797275202,0.30608063783268674,0.1599937980131714,16
0.7751937984496124,1.0,1040093.979080565,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.12436918355579397,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,0.0002151190195127172,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,64,nan,0.049,0.07686198797275202,0.24678333495187413,0.13658999430260996,16
0.7751937984496124,1.0,886577.6635105127,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.12000059262307493,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,0.00023089008539249107,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,96,nan,0.049,0.07686198797275202,0.22799592687190415,0.13265429354545286,16
0.7751937984496124,1.0,841588.058161069,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.11957101117521866,64.80583333333334,1.0,bellman,1200.0,0.07686198797275202,0.00023288620082412615,0.05,127,4,1.0,0.8681135225375625,0.042537562604340565,0.04085307512520867,0.027861987972752023,1,0.0,0,grid_budget_curve,4.0,0.049,0.056,120,nan,0.049,0.07686198797275202,0.2247123027152806,0.13226727996244012,16
0.7751937984496124,1.0,839332.8942524894,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.11955987690776143,64.80583333333334,127.0,bellman,1200.0,0.07686198797275202,0.00023296702623545206,0.05,127,4,0.0,0.8681135225375625,0.042537562604340565,0.07686198797275202,0.0,1,1.0,0,grid_budget_curve,1.0,0.07686198797275202,1.0,126,nan,0.049,0.07686198797275202,0.2245882875084074,0.13225724900611194,16
0.7751937984496124,1.0,839332.8522515377,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.11955981539505828,64.80583333333334,127.0,bellman,1200.0,0.07686198797275202,0.00023296702623545206,0.05,127,4,0.0,0.8681135225375625,0.042537562604340565,0.07686198797275202,0.0,1,1.0,0,grid_budget_curve,1.0,0.07686198797275202,1.0,127,nan,0.049,0.07686198797275202,0.2245866400435793,0.13225719358879406,16
0.7751937984496124,1.0,839332.8522515377,grid_shortcut_16x8_p0.05,0.98,0.5225,8,0.11955981539505828,64.80583333333334,127.0,bellman,1200.0,0.07686198797275202,0.00023296702623545206,0.05,127,4,0.0,0.8681135225375625,0.042537562604340565,0.07686198797275202,0.0,1,1.0,0,grid_budget_curve,1.0,0.07686198797275202,1.0,128,nan,0.049,0.07686198797275202,0.2245866400435793,0.13225719358879406,16
