action_scale,env,episodes_per_task,eval_mode,eval_seconds,full_iters,gamma,iters,max_episode_steps,method,model_max_steps,model_rollout_mode,n_actions,n_states,overall_success,seed,task4_length,task4_success,task5_length,task5_success,task_ids,topology_source,transition_ce,transition_fallback_rows,transition_fitted_rows,transition_hidden_dims,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_mlp_lr,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seed,transition_steps,transition_target_source,transition_top1,transition_train_seconds,value_action_agreement,value_cache_hit,value_hidden_dims,value_loss,value_max_abs,value_mlp_lr,value_model,value_mse,value_policy_ce_weight,value_seed,value_steps,value_tie_tol,value_train_seconds
0.2,pointmaze-teleport-stitch-v0,1,model,3.601343590009492,180,0.995,6,,bellman_matched,1000,exact,4,45,0.4843180346883871,0,555.4683884920901,0.44631837097331095,481.26798338661575,0.5223176984034632,"4,5",dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.049734890984837,0.9966666666666667,0,"256,256",0.006743656517452415,0.8704266846179962,0.003,raw_obs_prev_policy_mlp,0.006743656517452415,0.0,0,1000,1e-09,17.149117157969158
0.2,pointmaze-teleport-stitch-v0,1,model,4.32781873899512,180,0.995,6,,sto_trl_matched,1000,exact,4,45,0.9999470727821916,0,25.061739883551127,0.9999364194956799,27.04226832201219,0.9999577260687034,"4,5",dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.049734890984837,1.0,0,"256,256",0.004170766614490856,0.75,0.003,raw_obs_prev_policy_mlp,0.004170766614490856,0.0,0,1000,1e-09,21.056090920988936
0.2,pointmaze-teleport-stitch-v0,1,model,4.200319664028939,180,0.995,180,,bellman_full,1000,exact,4,45,0.9999470727819717,0,25.061739883271798,0.9999364194956779,27.042268322251317,0.9999577260682655,"4,5",dataset,0.07819055710695469,82,98,"128,128",0.00046793073733809865,0.007263472724417972,0.3,0.06092726320109065,0.003,raw_obs_mlp,0.24934858332598409,0.05177454499993649,0.999959637860867,0.9555555555555556,50,0,2000,dataset_cell_changes,0.9591836734693877,1.049734890984837,1.0,0,"256,256",0.004169334358942011,0.75,0.003,raw_obs_prev_policy_mlp,0.004169334358942011,0.0,0,1000,1e-09,19.26878504100023
