advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,0,20000,antmaze-teleport-stitch-v0,0.8942199609591626,5,1,4.308476697013248,180,0.995,body_nearest,16,1,0.00011662504402920604,full,6,,sto_trl_matched,20,4,45,1.0,greedy,0.14059165999060497,0,1.057680476049427,0.3795834285479675,36.20896743638447,23.66335209621917,614.0,1.0,0.4688421127565633,-0.2874698514879369,24.039027124773668,704.0,1.0,"4,5",1,0.00015924201579764485,0.02238430199213326,1
