advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.44000000000000006,greedy,0,42.939328539543155,36.17482221102387,0.10573224094998693,1000.0,0.0,15.914970881816192,28.430194212930974,9.956771001118664,686.6,0.4,11.028146982082792,30.908261627319924,14.212871501477824,450.0,0.6,10.969124505163107,31.40385128445818,14.220647373272794,471.4,0.6,14.06208723853023,9.49899233168714,14.315774985522784,511.8,0.6,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9199999999999999,greedy,0,0.42912840008048486,0.5282642651969329,23.850242478891204,577.2,1.0,0.41935576247820194,36.020279797273545,23.572675408286546,391.4,1.0,2.6201679360296177,36.06358344606029,21.250008285967024,526.2,0.8,0.4474984087437576,35.849121012000424,23.85482332049471,620.0,1.0,6.045216273154063,5.466489517900991,22.996856091069038,785.4,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.9199999999999999,greedy,0,0.45726595581797513,0.5904836663065771,23.816782766876766,575.0,1.0,0.4176440524656021,35.966403754262615,23.667419997213752,393.0,1.0,2.611288992151054,36.05134698394923,21.274254027008496,526.6,0.8,0.42281516989680873,35.84362808302869,23.748919197538914,622.2,1.0,6.018486100013325,5.440548570085232,23.070273392921,780.6,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.27999999999999997,greedy,1,42.48073044282862,35.52839712307391,0.5300940353294085,1000.0,0.0,16.442611330648468,28.828886230673277,9.587797305679576,705.2,0.4,11.246376436914387,31.381049346384277,14.154172444808106,448.8,0.6,21.165152263584893,26.251593460619233,5.14068503849518,826.6,0.2,27.03169912425763,19.216869907827228,4.850102950349905,815.6,0.2,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.8799999999999999,greedy,1,2.9518125015889796,0.6336261388987735,21.28270461324895,660.8,0.8,0.4304718369993208,36.07020427602315,23.90901151737445,416.2,1.0,0.4584978802122948,35.87143547788084,24.22531899438583,384.0,1.0,6.6193266848386,30.56438861293202,21.427236757980147,701.2,0.8,5.561477238929327,3.8317133362949023,20.27222426934255,744.4,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.8799999999999999,greedy,1,2.997803996260565,0.7219746685572115,21.404905074808024,659.8,0.8,0.45180508389693125,35.985140761815344,23.944456956847358,417.0,1.0,0.4425985994353884,35.97776179446859,23.941452920145203,383.0,1.0,6.619694483392628,30.42008222545486,21.3116606573936,699.4,0.8,5.629380614059891,3.9552897376415492,20.33142756738305,742.0,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.32,greedy,2,43.127925662055304,35.48269922759593,-0.12439916187872915,1000.0,0.0,10.97699830288917,31.030395528484615,14.363074830290591,544.4,0.6,21.561164510088876,26.218570314526186,4.7778411759347374,810.0,0.2,5.793603857676958,33.292331004236786,19.42173516590022,293.4,0.8,35.040930906937916,28.753235332746492,9.535057727036804,1000.0,0.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.8800000000000001,greedy,2,5.711822554996735,3.378235460368674,20.23245532252725,657.4,0.8,4.481799960367097,33.40256905548653,20.537180793330364,504.8,0.8,0.4732201470238907,35.887235124548496,23.751331630814814,365.6,1.0,0.43399688290803284,35.88093986066558,24.15044067421449,689.8,1.0,5.414799312058825,4.927801343515777,23.642537380895018,750.0,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,50000,antmaze-teleport-navigate-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.8800000000000001,greedy,2,5.722978958843307,3.6915902385793595,20.13031081983076,655.2,0.8,4.533214420969663,33.34051498356793,20.679642982610382,505.0,0.8,0.44682769391182653,35.691362987545574,23.858769892428512,367.8,1.0,0.43503812423850896,35.84391135661854,24.05883258364799,689.0,1.0,5.4607280531659965,4.883376328535432,23.726226300065726,744.6,0.8,all,1
