advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,5000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.38,greedy,0,42.772342686637955,35.62721053313211,0.10014064262268477,1000.0,0.0,10.971535837980145,31.128921850771697,14.25486631092844,523.4,0.6,13.60976789115694,29.732085325850722,11.908510833094013,543.7,0.5,16.269987263636725,28.533127289692754,9.503064525888572,640.75,0.4,21.046440644289724,17.750563876700454,16.796619908501448,653.35,0.4,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,5000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.96,greedy,0,1.9156467049952983,1.4767030890404118,23.12278517207026,594.35,0.95,1.2295999516752063,35.71577202402839,22.78319121503076,414.35,0.95,0.4371474433977595,35.9127063728163,23.779681391969483,375.3,1.0,1.9354642428837294,34.43627680371973,23.772542354165992,650.55,0.95,1.8456218734055851,1.207404276168075,23.47870008863519,726.4,0.95,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,5000,antmaze-teleport-stitch-v0,20,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.96,greedy,0,1.9178321653179324,1.4554798264425868,23.18476014942445,593.35,0.95,1.2159010286637124,35.83045039762702,22.82721446738011,413.45,0.95,0.4117816168661877,35.89733954660876,23.64122705615899,372.9,1.0,1.939627220604581,34.41186494638107,23.80767796188382,649.85,0.95,1.8374629079094116,1.1795556127608322,23.41842175663818,725.3,0.95,all,1
