advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,full_iters,gamma,goal_representation,iters,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,bellman_matched,20,4,45,0.3333333333333333,greedy,0,43.03179078637129,35.99808716385436,-0.1515235553880311,1000.0,0.0,26.18187491037483,24.165474186822024,0.1903294366059727,1000.0,0.0,18.018614381317523,27.85835331337567,7.733838817837127,689.6666666666666,0.3333333333333333,9.082164513621889,32.179703571690546,15.731139577973513,393.3333333333333,0.6666666666666666,11.181996876111493,7.87993280948664,16.723454822510405,495.0,0.6666666666666666,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,sto_trl_matched,20,4,45,0.9333333333333332,greedy,0,0.43813940335467344,0.43167036428689487,23.807508883652133,608.3333333333334,1.0,8.351704747353041,30.449015646331805,17.535492986565362,619.0,0.6666666666666666,0.4311384964941792,35.81599119857146,23.530735322092777,385.0,1.0,0.3901983700502835,35.85838550268948,23.510521952994864,813.0,1.0,0.431548201051279,0.146552095393191,24.49377141456661,690.3333333333334,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,bellman_matched,20,4,45,0.26666666666666666,greedy,1,43.40363522733755,35.85520327023784,-0.1943457925407915,1000.0,0.0,17.770933425667266,27.775578256782893,8.664140282608214,759.6666666666666,0.3333333333333333,8.888778173814222,31.4535704457933,15.926144277709037,379.3333333333333,0.6666666666666666,17.970781137045687,28.412927655181615,7.827489881047387,719.0,0.3333333333333333,33.06247107310995,23.53537591134774,0.3742623513357756,1000.0,0.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,20000,antmaze-teleport-navigate-v0,3,180,0.995,full,6,sto_trl_matched,20,4,45,0.8666666666666666,greedy,1,0.430832084487407,-0.17508847679899076,24.002075855990068,588.0,1.0,14.527711101722849,24.9440562381268,15.307386321906455,666.0,0.6666666666666666,0.400169368112397,35.680262257487605,23.513938062547155,398.6666666666667,1.0,12.225017346094747,24.5778595141016,23.629233998176876,772.6666666666666,0.6666666666666666,0.448182337548074,0.42400059465260526,23.928970808878628,745.3333333333334,1.0,all,1
