advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,env_load_seconds,episodes_per_task,eval_action_repeat,eval_seconds,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_index_cache_hit,goal_index_seconds,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,policy_eval_backend,policy_seconds,seed,setup_seconds,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,topology_cache_hit,topology_seconds,transition_ce,transition_kl,transition_l1,transition_lr,transition_max_abs,transition_model,transition_oracle_kl,transition_oracle_l1,transition_oracle_max_abs,transition_oracle_top1,transition_samples_per_row,transition_seconds,transition_seed,transition_steps,transition_target_source,transition_top1,value_seconds,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9239540570415556,5,1,4.893348146986682,180,0.995,body_nearest,16,1,0.000152230029925704,full,6,,bellman_matched,20,4,45,0.4,greedy,jax,0.18462458602152765,0,3.8233615640201606,10.73898387389848,31.32077576667396,14.195847108158333,462.4,0.6,27.012981212049134,21.164865807327992,8.246010175071667,815.6,0.2,"4,5",1,0.00018210295820608735,0.8952246046614152,0.00010930032884715057,0.00021858869129283884,0.3,5.675693572543272e-05,learned_softmax,4.857792393210547e-06,9.715052946349627e-06,5.675693572543272e-05,0.9722222222222222,20,2.6714793329592794,0,1000,dataset_jump_changes,0.375,0.042666937049943954,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9239540570415556,5,1,5.042230936989654,180,0.995,body_nearest,16,1,0.000152230029925704,full,6,,sto_trl_matched,20,4,45,0.9,greedy,jax,0.18462458602152765,0,3.8233615640201606,0.45366242949418895,35.85240980571553,23.719221280918767,643.0,1.0,4.042913760470936,0.5372606224868863,20.41002942352781,786.2,0.8,"4,5",1,0.00018210295820608735,0.8952246046614152,0.00010930032884715057,0.00021858869129283884,0.3,5.675693572543272e-05,learned_softmax,4.857792393210547e-06,9.715052946349627e-06,5.675693572543272e-05,0.9722222222222222,20,2.6714793329592794,0,1000,dataset_jump_changes,0.375,0.042666937049943954,1
1.5,2048,"256,256,256",1,0.0003,30,1,9.896982192993164,0,50000,antmaze-teleport-navigate-v0,0.9239540570415556,5,1,5.173120190040208,180,0.995,body_nearest,16,1,0.000152230029925704,full,180,,bellman_full,20,4,45,0.9,greedy,jax,0.18462458602152765,0,3.8233615640201606,0.44781435448740253,35.910757007666135,24.011561861257853,648.8,1.0,4.058186410229977,0.3990988753588904,20.448627418744778,786.8,0.8,"4,5",1,0.00018210295820608735,0.8952246046614152,0.00010930032884715057,0.00021858869129283884,0.3,5.675693572543272e-05,learned_softmax,4.857792393210547e-06,9.715052946349627e-06,5.675693572543272e-05,0.9722222222222222,20,2.6714793329592794,0,1000,dataset_jump_changes,0.375,0.042666937049943954,1
