advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,20000,antmaze-teleport-stitch-v0,3,1,180,0.995,nearest_xy,1,full,6,,sto_trl_matched,20,4,45,0.8666666666666666,greedy,0,8.912635372004912,6.001440287846688,17.42734538549551,712.6666666666666,0.6666666666666666,0.39863644747578064,36.06190820364331,23.42574275392596,404.6666666666667,1.0,0.42435083660359374,36.01470833513108,23.547412215081447,348.0,1.0,0.45371744447808254,35.35755137733358,23.71348698110141,650.3333333333334,1.0,9.018110881016831,8.880102122263104,24.114093501843644,780.0,0.6666666666666666,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,20000,antmaze-teleport-stitch-v0,3,1,180,0.995,nearest_xy,1,full,180,,bellman_full,20,4,45,0.8666666666666666,greedy,0,8.909813010348325,5.832300033288352,17.390821595959565,712.0,0.6666666666666666,0.388035876948649,36.00796276941179,23.39339471696648,405.0,1.0,0.4445090520216301,35.85063558189925,23.619699583734192,351.6666666666667,1.0,0.384642194951609,35.418043366325485,23.717655550171767,651.0,1.0,9.051119203623179,8.971031457988198,24.148264336584234,788.6666666666666,0.6666666666666666,all,1
