advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_steps,env,episodes_per_task,full_iters,gamma,goal_representation,iters,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,1024,"256,256,256",1,0.0003,30,1,9.896982192993164,5000,antmaze-teleport-navigate-v0,1,180,0.995,full,6,bellman_matched,20,4,45,0.2,greedy,0,42.32544166406057,35.94983267498872,-0.07682386499749828,1000.0,0.0,25.15748977420352,24.807527567396015,0.614717140903565,1000.0,0.0,0.4908811054095202,35.79323436068118,23.37007705808428,77.0,1.0,26.151205743799725,23.815474427593376,0.2590481014379119,1000.0,0.0,33.82733994570623,24.057634353205696,0.36144709832429367,1000.0,0.0,all,1
1.5,1024,"256,256,256",1,0.0003,30,1,9.896982192993164,5000,antmaze-teleport-navigate-v0,1,180,0.995,full,6,sto_trl_matched,20,4,45,0.8,greedy,0,0.44437775566585946,1.0659287443600982,23.100015073889292,655.0,1.0,0.44033716277857304,35.13352714012008,23.226094865838512,675.0,1.0,0.4558548621521218,35.75338180534997,23.694676505287173,482.0,1.0,21.287249478642003,29.615505796019207,3.228170168585493,1000.0,0.0,0.4525824935473699,0.4594835255000003,24.16779506792017,722.0,1.0,all,1
1.5,1024,"256,256,256",1,0.0003,30,1,9.896982192993164,5000,antmaze-teleport-navigate-v0,1,180,0.995,full,180,bellman_full,20,4,45,0.8,greedy,0,0.49936706261390157,1.0031282774610466,22.95919729070103,648.0,1.0,0.4609751567165888,35.20676910739169,23.057087199075117,672.0,1.0,0.3559474328866651,35.39429212981595,23.179014616621522,471.0,1.0,21.287249478642003,29.615505796019207,3.228170168585493,1000.0,0.0,0.39341064955942817,-0.38472724090390453,24.11616657197139,735.0,1.0,all,1
