advance_distance,bc_batch_size,bc_hidden_dims,bc_layer_norm,bc_lr,bc_max_future,bc_min_future,bc_rel_scale,bc_seed,bc_steps,env,episodes_per_task,eval_action_repeat,full_iters,gamma,goal_candidate_mode,goal_candidates_per_state,goal_representation,iters,max_episode_steps,method,min_jump_count,n_actions,n_states,overall_success,path_mode,seed,task1_final_dist,task1_final_x,task1_final_y,task1_length,task1_success,task2_final_dist,task2_final_x,task2_final_y,task2_length,task2_success,task3_final_dist,task3_final_x,task3_final_y,task3_length,task3_success,task4_final_dist,task4_final_x,task4_final_y,task4_length,task4_success,task5_final_dist,task5_final_x,task5_final_y,task5_length,task5_success,task_ids,waypoint_lookahead
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.44000000000000006,greedy,0,42.55352309316889,35.58359390142813,-0.07580949375367421,1000.0,0.0,16.008483728518787,28.46673013802903,9.862640643959725,691.0,0.4,10.96459188229163,31.082738891651765,14.21047435827214,449.4,0.6,10.842693617737634,31.058123828808096,14.239749245633188,459.6,0.6,13.649750935387084,9.600191240759269,14.719268425458434,512.4,0.6,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.9199999999999999,greedy,0,0.4271999323338561,0.590462645458078,24.070303218416083,586.4,1.0,0.45446439226527435,35.68539123853899,23.90572802447019,401.2,1.0,2.05079389749898,35.81058067180645,21.99827897763232,488.4,0.8,8.3069623986583,29.656341150536303,18.984030872524304,706.4,0.8,0.447883380792637,-0.1546600032704309,24.37172955480539,715.8,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.9199999999999999,greedy,0,0.42578397227173453,0.5935491792069053,24.07491207499637,586.4,1.0,0.3984062870526481,35.967970905001664,23.803031099699027,399.8,1.0,2.0706661092917185,35.80948413302532,21.92927415886374,491.4,0.8,8.316294825660732,29.691149640940345,19.023915485961204,708.2,0.8,0.4449237436827465,-0.2628148899482049,24.3923061321543,711.6,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.27999999999999997,greedy,1,42.67398100807897,35.451516868010266,0.05883821648423868,1000.0,0.0,16.42981612262607,28.91102852142734,9.469708156691949,692.8,0.4,11.025365040805374,30.801814471930197,14.47615866214495,441.8,0.6,21.493119663136657,26.236060055277857,4.799492274580645,829.6,0.2,26.94619840943933,19.028802301715977,4.656077602650812,814.0,0.2,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.96,greedy,1,0.4268862878532163,0.1089120831313148,24.051531613848834,594.6,1.0,4.021306743379352,34.6017043633811,20.52595237912411,506.2,0.8,0.463174235453976,35.5141461996425,23.996522192083766,471.2,1.0,0.468021660463081,36.291500436422155,23.38555392896511,638.2,1.0,0.45866160749021756,0.1496427201501231,24.109949424425736,697.6,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.96,greedy,1,0.47742013816454537,0.3651034046261954,24.073195009461443,598.0,1.0,4.0289366142050005,34.657429112774174,20.538665621743675,508.0,0.8,0.45277826610765626,35.852246590766306,24.096673511711213,466.4,1.0,0.47217931632962673,36.32319276222034,23.403904050785208,645.4,1.0,0.41033375034306047,0.3910076329990438,24.26630695565047,694.6,1.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,bellman_matched,20,4,45,0.32,greedy,2,43.38056508032257,35.53867894137658,-0.5008485586944456,1000.0,0.0,10.876357746369417,31.24628057246257,14.597188101044463,538.0,0.6,21.473906293345543,26.293653405943097,4.85214790385655,815.6,0.2,5.72800824505578,33.42929215639147,19.39466417066896,281.2,0.8,34.4534226822776,28.503739130064197,9.833581961551227,1000.0,0.0,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,6,,sto_trl_matched,20,4,45,0.8400000000000001,greedy,2,0.45861093995548446,0.010327011390957107,23.920336069692176,569.6,1.0,0.4511536976538129,35.65218855772885,24.067162817270848,407.4,1.0,4.24930966042068,32.51949549791115,23.71653726902384,624.6,0.6,7.115117693032486,29.613129973840433,21.65646928699968,726.4,0.8,5.490424050617031,3.7751773807132087,20.804029314024405,743.0,0.8,all,1
1.5,2048,"256,256,256",1,0.0003,30,1,12.614615440368652,1,20000,antmaze-teleport-stitch-v0,5,1,180,0.995,body_nearest,16,full,180,,bellman_full,20,4,45,0.8400000000000001,greedy,2,0.45751043883365144,-0.030289197511287967,23.856871800468753,568.8,1.0,0.39340666076963254,35.630452298734795,24.06113630641125,405.4,1.0,4.23254746745612,32.63769247675323,23.77589499938761,631.2,0.6,7.130321376224646,29.756598228478794,21.524877903256115,722.6,0.8,5.470375178541206,3.6309553136506194,20.791616947898426,744.2,0.8,all,1
