training/actor/actor_loss,training/critic/distill_loss,training/critic/improve_frac,training/critic/mc_loss,training/critic/neg_loss,training/critic/neg_q_mean,training/critic/q_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/critic/total_loss,training/critic/z_mc_target_mean,training/critic/z_mean,training/critic/z_target_mean,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/critic/distill_loss,validation/critic/improve_frac,validation/critic/mc_loss,validation/critic/neg_loss,validation/critic/neg_q_mean,validation/critic/q_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/critic/total_loss,validation/critic/z_mc_target_mean,validation/critic/z_mean,validation/critic/z_target_mean,time/epoch_time,time/total_time,step
90.39404,0.0,0.0625,1.5747375,4.100973,0.5251845,0.00013415959,0.99998486,0.50951093,0.0013908686,1.984969,-0.34254193,-1.9536648,-3.6921659,124.75034,-187.7646,1065.2146,92.03941,0.0,0.09375,1.8913004,3.6588311,0.5179236,3.2522206e-07,0.9999876,0.52177835,0.00015790082,2.257184,-0.51812744,-2.304849,-4.059555,1.558440923690796,1.5584661960601807,1
63.14792,0.0,0.0625,1.476012,3.502524,0.5215096,0.0014026635,0.99998975,0.51553565,0.00068570697,1.827667,-0.338665,-1.8751403,-3.8135118,85.884636,-147.58295,793.3805,103.804344,0.0,0.09375,1.5458083,3.1473122,0.53662485,4.6979853e-06,0.9999931,0.53423005,9.5074785e-05,1.8605442,-0.35079592,-1.9169617,-3.4340954,0.007900476455688477,1.5663769245147705,2
