training/actor/actor_loss,training/critic/distill_loss,training/critic/improve_frac,training/critic/mc_loss,training/critic/q_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/critic/total_loss,training/critic/z_mc_target_mean,training/critic/z_mean,training/critic/z_target_mean,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/critic/distill_loss,validation/critic/improve_frac,validation/critic/mc_loss,validation/critic/q_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/critic/total_loss,validation/critic/z_mc_target_mean,validation/critic/z_mean,validation/critic/z_target_mean,time/epoch_time,time/total_time,step
1.0049366,0.0,0.021484375,0.03498772,0.00018607719,0.8320335,0.7006978,0.48637787,0.0351738,-0.3653264,-0.36147675,-0.64852846,1.9810015,-1.7226974,12.753569,0.9953458,0.0,0.01953125,0.027467212,2.6993305e-06,0.8207392,0.67597413,0.48857015,0.02746991,-0.3819908,-0.39921793,-0.6690871,0.004540844988822937,45.40847444534302,10000
1.0699834,0.0,0.013671875,0.026842248,4.021112e-06,0.821552,0.68614966,0.48810223,0.02684627,-0.3845702,-0.38256365,-0.6711056,1.9431305,-2.5321507,9.313138,0.9933849,0.0,0.03125,0.032503307,0.0005588946,0.83108145,0.67933095,0.4620708,0.0330622,-0.3464735,-0.39288723,-0.66187215,0.003791773509979248,83.32623195648193,20000
0.9866402,0.0,0.00390625,0.027783878,9.5052116e-07,0.8625278,0.70231557,0.460817,0.027784828,-0.35736942,-0.35988092,-0.6563195,1.7710153,-1.2928619,7.8874683,1.0433275,0.0,0.015625,0.03242729,0.00015650709,0.8715415,0.70280343,0.49133003,0.032583795,-0.36255163,-0.35904682,-0.65932584,0.0038152708292007445,121.47895646095276,30000
1.0502079,0.0,0.021484375,0.02888434,0.00017639356,0.8844807,0.68945986,0.467928,0.029060734,-0.3486113,-0.37790006,-0.64049804,0.60017264,-1.8967929,5.761877,0.9496479,0.0,0.046875,0.028428584,0.00021926196,0.87330383,0.68482393,0.4747374,0.028647846,-0.3616215,-0.384734,-0.64161813,0.0037810821056365965,159.28979659080505,40000
0.9307568,0.0,0.03125,0.036415584,0.00013068998,0.87889534,0.69957525,0.48614246,0.036546275,-0.40760094,-0.36426264,-0.6513556,0.684784,-1.2657048,4.9611783,0.9386077,0.0,0.01953125,0.028361043,0.00010990749,0.8725831,0.69256866,0.43432605,0.02847095,-0.34504703,-0.37364733,-0.65630776,0.0038113226413726805,197.4030406475067,50000
0.96348464,0.0,0.013671875,0.026536908,8.374003e-06,0.8582982,0.7026287,0.4879008,0.026545282,-0.37454575,-0.35926276,-0.6522368,0.99390376,-1.2804867,5.5808105,0.98881483,0.0,0.015625,0.035354927,9.337301e-07,0.8970729,0.70567054,0.4211919,0.035355862,-0.38813832,-0.35479423,-0.6484547,0.007528294587135315,272.6860022544861,60000
