covered_sa_frac,covered_state_frac,decision_correct,distance_mse,env,expected_length,family,final_loss,gamma,goal_reach_frac,long_horizon_mse,matched_sweeps,mean_length,method,n_trajectories,operator_iters,optimal_start_action,optimal_start_value,overestimate_mean,p_success,pred_start_risky,pred_start_safe,regret,risky_action,risky_overestimate_ratio,safe_length,seed,start_action,start_value,success_rate,train_seconds,transition_source,triangle_violation_rate,true_start_risky,true_start_safe,underestimate_mean,value_mse
0.8947368421052632,1.0,1.0,7.413770318597777,risky_L16_p0.05,16.0,table,0.0,0.995,0.523,4.044897490087715e-06,5,8.9985,table_full_bellman,2000.0,,0,0.9229311239742362,7.227348233162184e-05,0.05,0.05674056324110672,0.9229311239742362,0.0,0.0,1.1462450592885374,16,0,0.0,0.9229311239742362,1.0,0.0,estimated,0.0,0.049501250000000004,0.9229311239742362,7.22734823316207e-05,1.0481794160360193e-06
0.8947368421052632,1.0,1.0,2055813.7514546732,risky_L16_p0.05,64.0,neural,0.00013644425780512393,0.995,0.523,0.8227188901765138,5,8.9985,neural_bellman_td,2000.0,5,0,0.9229311239742362,0.006423657505587643,0.05,5.2927257456758525e-06,0.0022207796573638916,0.9229311239742362,0.0,0.00010692105241131996,16,0,0.0,0.0,0.0,1.3940565059892833,estimated,0.135,0.049501250000000004,0.9229311239742362,0.36125418232953477,0.3424992232997212
0.8947368421052632,1.0,1.0,40509.48388555375,risky_L16_p0.05,16.0,neural,4.392125265439972e-05,0.995,0.523,0.0030447630019985795,5,8.9985,neural_sto_trl,2000.0,5,0,0.9229311239742362,0.02667115621586336,0.05,0.0004988774308003485,0.999728262424469,0.0,0.0,0.010078077438455565,16,0,0.0,0.9229311239742362,1.0,1.4645730460179038,estimated,0.054,0.049501250000000004,0.9229311239742362,0.0005179122444954074,0.0011369526695853617
0.8947368421052632,1.0,0.0,1076104.19017301,risky_L16_p0.05,60.90000000000007,neural,7.87838416727027e-06,0.995,0.523,0.44591040288083716,5,8.9985,neural_support_trl,2000.0,5,0,0.9229311239742362,0.006806353711229875,0.05,0.9997026324272156,0.9220755100250244,0.8734298739742361,1.0,20.19550278886322,16,0,1.0,0.049501250000000004,0.05,1.6441138429800048,estimated,0.083,0.049501250000000004,0.9229311239742362,0.3887291149446668,0.3812940877799771
0.8947368421052632,1.0,0.0,11064377.72719554,risky_L16_p0.10,57.79999999999994,table,0.0,0.995,0.5455,0.8240983866059387,5,8.9985,table_bellman_matched,2000.0,,0,0.9229311239742362,1.7580036242826812e-05,0.1,0.10076341403162055,0.0,0.8239286239742362,1.0,1.017786561264822,16,0,1.0,0.09900250000000001,0.1,0.0,estimated,0.017,0.09900250000000001,0.9229311239742362,0.34762549435666484,0.3306878298176331
0.8947368421052632,1.0,1.0,0.12485001535058654,risky_L16_p0.10,16.0,table,0.0,0.995,0.5455,2.393255636940068e-07,5,8.9985,table_sto_trl_matched,2000.0,,0,0.9229311239742362,1.7580036242910174e-05,0.1,0.10076341403162055,0.9229311239742366,0.0,0.0,1.017786561264822,16,0,0.0,0.9229311239742362,1.0,0.0,estimated,0.0,0.09900250000000001,0.9229311239742362,1.758003624282626e-05,6.201792015990874e-08
0.8947368421052632,1.0,0.0,12271136.399484357,risky_L16_p0.10,57.79999999999994,table,0.0,0.995,0.5455,0.44306530031999525,5,8.9985,table_support_trl,2000.0,,0,0.9229311239742362,0.006594767441860507,0.1,0.990025,0.9229311239742366,0.8239286239742362,1.0,10.0,16,0,1.0,0.09900250000000001,0.1,0.0,estimated,0.0,0.09900250000000001,0.9229311239742362,0.38892181230475065,0.38118077868230105
0.8947368421052632,1.0,1.0,0.12485001535058654,risky_L16_p0.10,16.0,table,0.0,0.995,0.5455,2.393255636940068e-07,5,8.9985,table_full_bellman,2000.0,,0,0.9229311239742362,1.7580036242826812e-05,0.1,0.10076341403162055,0.9229311239742362,0.0,0.0,1.017786561264822,16,0,0.0,0.9229311239742362,1.0,0.0,estimated,0.0,0.09900250000000001,0.9229311239742362,1.758003624282626e-05,6.201792015990874e-08
0.8947368421052632,1.0,1.0,2945148.6435418963,risky_L16_p0.10,64.0,neural,0.0014625752810388803,0.995,0.5455,0.8236824790545455,5,8.9985,neural_bellman_td,2000.0,5,0,0.9229311239742362,0.006705949952041501,0.1,3.5377156564209145e-06,0.001438562641851604,0.9229311239742362,0.0,3.5733599216392656e-05,16,0,0.0,0.0,0.0,1.7767749420017935,estimated,0.131,0.09900250000000001,0.9229311239742362,0.39074396266872297,0.37109203263214335
0.8947368421052632,1.0,1.0,47059.90739431803,risky_L16_p0.10,16.0,neural,4.566966163110919e-05,0.995,0.5455,0.0036238093628014434,5,8.9985,neural_sto_trl,2000.0,5,0,0.9229311239742362,0.027184616729830576,0.1,0.0012495986884459853,0.9967541098594666,0.0,0.0,0.012621890239599861,16,0,0.0,0.9229311239742362,1.0,1.7754993449780159,estimated,0.063,0.09900250000000001,0.9229311239742362,0.0009984022370601506,0.0012858589379193403
0.8947368421052632,1.0,0.0,1075875.1308010267,risky_L16_p0.10,57.79999999999994,neural,7.87838416727027e-06,0.995,0.5455,0.4426860066385053,5,8.9985,neural_support_trl,2000.0,5,0,0.9229311239742362,0.006806353711229875,0.1,0.9997026324272156,0.9220755100250244,0.8239286239742362,1.0,10.09775139443161,16,0,1.0,0.09900250000000001,0.1,1.4478295929729939,estimated,0.083,0.09900250000000001,0.9229311239742362,0.3887291149446668,0.3804585299497383
0.8947368421052632,1.0,0.0,11064378.334464781,risky_L16_p0.20,51.59999999999995,table,0.0,0.995,0.5995,0.8241036104034277,5,8.9985,table_bellman_matched,2000.0,,0,0.9229311239742362,8.399350649350623e-05,0.2,0.20641825592885374,0.0,0.7249261239742362,1.0,1.042490118577075,16,0,1.0,0.19800500000000001,0.2,0.0,estimated,0.017,0.19800500000000001,0.9229311239742362,0.3476919078269155,0.33068918349272997
0.8947368421052632,1.0,1.0,0.7321192572256822,risky_L16_p0.20,16.0,table,0.0,0.995,0.5995,5.46312305271906e-06,5,8.9985,table_sto_trl_matched,2000.0,,0,0.9229311239742362,8.399350649358959e-05,0.2,0.20641825592885374,0.9229311239742366,0.0,0.0,1.042490118577075,16,0,0.0,0.9229311239742362,1.0,0.0,estimated,0.0,0.19800500000000001,0.9229311239742362,8.39935064935077e-05,1.4156930169836769e-06
0.8947368421052632,1.0,0.0,12274278.822997002,risky_L16_p0.20,51.59999999999995,table,0.0,0.995,0.5995,0.43776984698441834,5,8.9985,table_support_trl,2000.0,,0,0.9229311239742362,0.006594767441860507,0.2,0.990025,0.9229311239742366,0.7249261239742362,1.0,5.0,16,0,1.0,0.19800500000000001,0.2,0.0,estimated,0.0,0.19800500000000001,0.9229311239742362,0.38892181230475065,0.3798085349607894
0.8947368421052632,1.0,1.0,0.7321192572256822,risky_L16_p0.20,16.0,table,0.0,0.995,0.5995,5.46312305271906e-06,5,8.9985,table_full_bellman,2000.0,,0,0.9229311239742362,8.399350649350623e-05,0.2,0.20641825592885374,0.9229311239742362,0.0,0.0,1.042490118577075,16,0,0.0,0.9229311239742362,1.0,0.0,estimated,0.0,0.19800500000000001,0.9229311239742362,8.39935064935077e-05,1.4156930169836769e-06
0.8947368421052632,1.0,0.0,2321005.254254143,risky_L16_p0.20,64.0,neural,0.0014632116071879864,0.995,0.5995,0.8231860972462,5,8.9985,neural_bellman_td,2000.0,5,0,0.9229311239742362,0.007698135257454906,0.2,0.24918809533119202,0.0004497402987908572,0.9229311239742362,1.0,1.2584939538455695,16,0,1.0,0.0,0.0,1.6224376099999063,estimated,0.129,0.19800500000000001,0.9229311239742362,0.3645198680827296,0.34596393796016983
0.8947368421052632,1.0,1.0,12317.508409719589,risky_L16_p0.20,16.0,neural,8.494286885252222e-05,0.995,0.5995,0.00485333384603942,5,8.9985,neural_sto_trl,2000.0,5,0,0.9229311239742362,0.028309661827378086,0.2,0.21709482371807098,0.9998952150344849,0.0,0.0,1.0964108164847906,16,0,0.0,0.9229311239742362,1.0,1.5282592989969999,estimated,0.057,0.19800500000000001,0.9229311239742362,0.0006794032866047193,0.0016059274122702059
0.8947368421052632,1.0,0.0,1075963.856142066,risky_L16_p0.20,51.59999999999995,neural,7.87838416727027e-06,0.995,0.5995,0.43737195415432223,5,8.9985,neural_support_trl,2000.0,5,0,0.9229311239742362,0.006806353711229874,0.2,0.9997026324272156,0.9220755100250244,0.7249261239742362,1.0,5.048875697215805,16,0,1.0,0.19800500000000001,0.2,1.6362246639910154,estimated,0.083,0.19800500000000001,0.9229311239742362,0.3887291149446668,0.3790814665152988
0.9428571428571428,1.0,0.0,17835266.901868124,risky_L32_p0.02,125.48000000000016,table,0.0,0.995,0.517,0.8433094523868556,6,17.375,table_bellman_matched,2000.0,,0,0.851801859600347,1.920298574899583e-06,0.02,0.019096928934010153,0.0,0.832001359600347,1.0,0.964467005076142,32,0,1.0,0.019800500000000002,0.02,0.0,estimated,0.026,0.019800500000000002,0.851801859600347,0.5451200412942885,0.5037803428501453
0.9428571428571428,1.0,1.0,0.14201071319335604,risky_L32_p0.02,32.0,table,0.0,0.995,0.517,2.4710186270713004e-09,6,17.375,table_sto_trl_matched,2000.0,,0,0.851801859600347,1.9202985751494586e-06,0.02,0.019096928934010153,0.8518018596003477,0.0,0.0,0.964467005076142,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.019800500000000002,0.851801859600347,1.920298574899608e-06,2.7066743544486367e-09
0.9428571428571428,1.0,0.0,13678470.042001273,risky_L32_p0.02,125.48000000000016,table,0.0,0.995,0.517,0.4247932782750006,6,17.375,table_support_trl,2000.0,,0,0.851801859600347,0.0018029291553134765,0.02,0.990025,0.8518018596003477,0.832001359600347,1.0,50.0,32,0,1.0,0.019800500000000002,0.02,0.0,estimated,0.0,0.019800500000000002,0.851801859600347,0.4253909782319196,0.40310130713684167
0.9428571428571428,1.0,1.0,0.14201071319335604,risky_L32_p0.02,32.0,table,0.0,0.995,0.517,2.4710186270713004e-09,6,17.375,table_full_bellman,2000.0,,0,0.851801859600347,1.920298574899583e-06,0.02,0.019096928934010153,0.851801859600347,0.0,0.0,0.964467005076142,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.019800500000000002,0.851801859600347,1.920298574899608e-06,2.7066743544486367e-09
0.9428571428571428,1.0,1.0,7303160.85771557,risky_L32_p0.02,128.0,neural,0.0025440151803195477,0.995,0.517,0.8428849567560879,6,17.375,neural_bellman_td,2000.0,6,0,0.851801859600347,0.0042237055366032015,0.02,6.2366640740663115e-09,0.00011772618017857894,0.851801859600347,0.0,3.1497508012758823e-07,32,0,0.0,0.0,0.0,6.381536431028508,estimated,0.134,0.019800500000000002,0.851801859600347,0.5941514546238432,0.5504476940710212
0.9428571428571428,1.0,1.0,10273.546620421444,risky_L32_p0.02,32.0,neural,7.01615063007921e-05,0.995,0.517,0.008614752094520204,6,17.375,neural_sto_trl,2000.0,6,0,0.851801859600347,0.053051791123172265,0.02,0.9999253749847412,1.0,0.0,0.0,50.500006312201265,32,0,0.0,0.851801859600347,1.0,3.4359998810105026,estimated,0.051,0.019800500000000002,0.851801859600347,4.016914585442452e-05,0.00495798369023386
0.9428571428571428,1.0,0.0,1517342.9870227512,risky_L32_p0.02,125.48000000000016,neural,1.2661465007113293e-05,0.995,0.517,0.42466827338380864,6,17.375,neural_support_trl,2000.0,6,0,0.851801859600347,0.002007110057744327,0.02,0.993899941444397,0.8734300136566162,0.832001359600347,1.0,50.19569917145511,32,0,1.0,0.019800500000000002,0.02,3.879694233997725,estimated,0.094,0.019800500000000002,0.851801859600347,0.42531780783059325,0.4024892731102554
0.9428571428571428,1.0,0.0,17835267.080956656,risky_L32_p0.05,121.70000000000024,table,0.0,0.995,0.5335,0.8391347265550242,6,17.375,table_bellman_matched,2000.0,,0,0.851801859600347,7.544030115677003e-06,0.05,0.05226527918781725,0.0,0.802300609600347,1.0,1.0558375634517765,32,0,1.0,0.049501250000000004,0.05,0.0,estimated,0.026,0.049501250000000004,0.851801859600347,0.5451256650258293,0.5037803819173992
0.9428571428571428,1.0,1.0,0.3210992427357999,risky_L32_p0.05,32.0,table,0.0,0.995,0.5335,7.589619623787195e-08,6,17.375,table_sto_trl_matched,2000.0,,0,0.851801859600347,7.5440301159268795e-06,0.05,0.05226527918781725,0.8518018596003477,0.0,0.0,1.0558375634517765,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.049501250000000004,0.851801859600347,7.5440301156764864e-06,4.177392817452352e-08
0.9428571428571428,1.0,0.0,13679551.561423054,risky_L32_p0.05,121.70000000000024,table,0.0,0.995,0.5335,0.4239733372454721,6,17.375,table_support_trl,2000.0,,0,0.851801859600347,0.0018029291553134767,0.05,0.990025,0.8518018596003477,0.802300609600347,1.0,20.0,32,0,1.0,0.049501250000000004,0.05,0.0,estimated,0.0,0.049501250000000004,0.851801859600347,0.4253909782319196,0.40295178117928515
0.9428571428571428,1.0,1.0,0.3210992427357999,risky_L32_p0.05,32.0,table,0.0,0.995,0.5335,7.589619623787195e-08,6,17.375,table_full_bellman,2000.0,,0,0.851801859600347,7.544030115677003e-06,0.05,0.05226527918781725,0.851801859600347,0.0,0.0,1.0558375634517765,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.049501250000000004,0.851801859600347,7.5440301156764864e-06,4.177392817452352e-08
0.9428571428571428,1.0,1.0,7699284.899396491,risky_L32_p0.05,128.0,neural,0.005736663471907377,0.995,0.5335,0.8388099350576709,6,17.375,neural_bellman_td,2000.0,6,0,0.851801859600347,0.004345882742475032,0.05,5.987471629609331e-11,4.8451393013237976e-06,0.851801859600347,0.0,1.2095596837674463e-09,32,0,0.0,0.0,0.0,3.9546655080048367,estimated,0.133,0.049501250000000004,0.851801859600347,0.6037960778687984,0.5601097339765747
0.9428571428571428,1.0,1.0,18181.895860754143,risky_L32_p0.05,32.0,neural,5.830356167280115e-05,0.995,0.5335,0.006994648761385061,6,17.375,neural_sto_trl,2000.0,6,0,0.851801859600347,0.0521465603307239,0.05,0.006647463422268629,0.9997418522834778,0.0,0.0,0.1342887992175678,32,0,0.0,0.851801859600347,1.0,3.7613863489823416,estimated,0.053,0.049501250000000004,0.851801859600347,0.00013734732984249597,0.004086671913328035
0.9428571428571428,1.0,0.0,1517108.62496355,risky_L32_p0.05,121.70000000000024,neural,1.2661465007113293e-05,0.995,0.5335,0.42381603820351554,6,17.375,neural_support_trl,2000.0,6,0,0.851801859600347,0.002007110057744328,0.05,0.993899941444397,0.8734300136566162,0.802300609600347,1.0,20.078279668582045,32,0,1.0,0.049501250000000004,0.05,3.652252758969553,estimated,0.094,0.049501250000000004,0.851801859600347,0.42531780783059325,0.40234001139131104
0.9428571428571428,1.0,0.0,17835267.65297996,risky_L32_p0.10,115.40000000000026,table,0.0,0.995,0.5525,0.8391353757497605,6,17.375,table_bellman_matched,2000.0,,0,0.851801859600347,2.331791126663788e-05,0.1,0.09045913705583757,0.0,0.752799359600347,1.0,0.9137055837563451,32,0,1.0,0.09900250000000001,0.1,0.0,estimated,0.026,0.09900250000000001,0.851801859600347,0.5451414389069803,0.5037807392398426
0.9428571428571428,1.0,1.0,0.8931225498716288,risky_L32_p0.10,32.0,table,0.0,0.995,0.5525,7.250909326527751e-07,6,17.375,table_sto_trl_matched,2000.0,,0,0.851801859600347,2.3317911266887755e-05,0.1,0.09045913705583757,0.8518018596003477,0.0,0.0,0.9137055837563451,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.09900250000000001,0.851801859600347,2.3317911266638094e-05,3.990963716508463e-07
0.9428571428571428,1.0,0.0,13680430.41371637,risky_L32_p0.10,115.40000000000026,table,0.0,0.995,0.5525,0.42355951292186445,6,17.375,table_support_trl,2000.0,,0,0.851801859600347,0.0018029291553134765,0.1,0.990025,0.8518018596003477,0.752799359600347,1.0,10.0,32,0,1.0,0.09900250000000001,0.1,0.0,estimated,0.0,0.09900250000000001,0.851801859600347,0.4253909782319196,0.402724008663294
0.9428571428571428,1.0,1.0,0.8931225498716288,risky_L32_p0.10,32.0,table,0.0,0.995,0.5525,7.250909326527751e-07,6,17.375,table_full_bellman,2000.0,,0,0.851801859600347,2.331791126663788e-05,0.1,0.09045913705583757,0.851801859600347,0.0,0.0,0.9137055837563451,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.09900250000000001,0.851801859600347,2.3317911266638094e-05,3.990963716508463e-07
0.9428571428571428,1.0,1.0,7672003.520008989,risky_L32_p0.10,128.0,neural,0.004007592331618071,0.995,0.5525,0.8388182935279938,6,17.375,neural_bellman_td,2000.0,6,0,0.851801859600347,0.004119837841067273,0.1,1.67707217002544e-08,6.566834781551734e-05,0.851801859600347,0.0,1.6939695159470112e-07,32,0,0.0,0.0,0.0,3.878137940017041,estimated,0.131,0.09900250000000001,0.851801859600347,0.6161835644790914,0.5721385943900658
0.9428571428571428,1.0,1.0,10124.176665824898,risky_L32_p0.10,32.0,neural,6.485143967438489e-05,0.995,0.5525,0.008398947204738489,6,17.375,neural_sto_trl,2000.0,6,0,0.851801859600347,0.053185336355967616,0.1,0.9999914169311523,1.0,0.0,0.0,10.100668335962752,32,0,0.0,0.851801859600347,1.0,3.716502764960751,estimated,0.056,0.09900250000000001,0.851801859600347,0.0001907576074883037,0.004862100749133719
0.9428571428571428,1.0,0.0,1517042.9675694434,risky_L32_p0.10,115.40000000000026,neural,1.2661465007113293e-05,0.995,0.5525,0.4234030140083786,6,17.375,neural_support_trl,2000.0,6,0,0.851801859600347,0.002007110057744327,0.1,0.993899941444397,0.8734300136566162,0.752799359600347,1.0,10.039139834291023,32,0,1.0,0.09900250000000001,0.1,3.4079307389911264,estimated,0.094,0.09900250000000001,0.851801859600347,0.42531780783059325,0.4021126792730067
0.9428571428571428,1.0,0.0,17835266.910293516,risky_L32_p0.20,102.79999999999977,table,0.0,0.995,0.6025,0.8391351424160002,6,17.375,table_bellman_matched,2000.0,,0,0.851801859600347,1.920298574899583e-05,0.2,0.19096928934010152,0.0,0.6537968596003471,1.0,0.964467005076142,32,0,1.0,0.19800500000000001,0.2,0.0,estimated,0.026,0.19800500000000001,0.851801859600347,0.5451373239814626,0.5037806108109065
0.9428571428571428,1.0,1.0,0.15043610822960943,risky_L32_p0.20,32.0,table,0.0,0.995,0.6025,4.917571723181441e-07,6,17.375,table_sto_trl_matched,2000.0,,0,0.851801859600347,1.9202985749245705e-05,0.2,0.19096928934010152,0.8518018596003477,0.0,0.0,0.964467005076142,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.19800500000000001,0.851801859600347,1.920298574899611e-05,2.70667435444864e-07
0.9428571428571428,1.0,0.0,13681289.514059063,risky_L32_p0.20,102.79999999999977,table,0.0,0.995,0.6025,0.42287791991827534,6,17.375,table_support_trl,2000.0,,0,0.851801859600347,0.0018029291553134765,0.2,0.990025,0.8518018596003477,0.6537968596003471,1.0,5.0,32,0,1.0,0.19800500000000001,0.2,0.0,estimated,0.0,0.19800500000000001,0.851801859600347,0.4253909782319196,0.4023488539310733
0.9428571428571428,1.0,1.0,0.15043610822960943,risky_L32_p0.20,32.0,table,0.0,0.995,0.6025,4.917571723181441e-07,6,17.375,table_full_bellman,2000.0,,0,0.851801859600347,1.920298574899583e-05,0.2,0.19096928934010152,0.851801859600347,0.0,0.0,0.964467005076142,32,0,0.0,0.851801859600347,1.0,0.0,estimated,0.0,0.19800500000000001,0.851801859600347,1.920298574899611e-05,2.70667435444864e-07
0.9428571428571428,1.0,0.0,8058631.640786412,risky_L32_p0.20,102.79999999999977,neural,0.00620647007599473,0.995,0.6025,0.8389062311715825,6,17.375,neural_bellman_td,2000.0,6,0,0.851801859600347,0.004015297781301571,0.2,4.362798478041441e-08,9.530704697668924e-11,0.6537968596003471,1.0,2.2033779339114874e-07,32,0,1.0,0.19800500000000001,0.2,3.3255146149895154,estimated,0.131,0.19800500000000001,0.851801859600347,0.624232961602306,0.5798745197745103
0.9428571428571428,1.0,1.0,21967.47066203509,risky_L32_p0.20,32.0,neural,8.436982898274437e-05,0.995,0.6025,0.007345756036099587,6,17.375,neural_sto_trl,2000.0,6,0,0.851801859600347,0.05251144559103995,0.2,0.0004147424770053476,0.997222900390625,0.0,0.0,0.0020946060806815363,32,0,0.0,0.851801859600347,1.0,3.6253034269902855,estimated,0.065,0.19800500000000001,0.851801859600347,0.0005497934810142329,0.004279841751647467
0.9428571428571428,1.0,0.0,1517063.7569336302,risky_L32_p0.20,102.79999999999977,neural,1.2661465007113293e-05,0.995,0.6025,0.42272302126173067,6,17.375,neural_support_trl,2000.0,6,0,0.851801859600347,0.002007110057744327,0.2,0.993899941444397,0.8734300136566162,0.6537968596003471,1.0,5.019569917145511,32,0,1.0,0.19800500000000001,0.2,3.2109117570216767,estimated,0.094,0.19800500000000001,0.851801859600347,0.42531780783059325,0.4017384053361597
0.9701492537313433,1.0,0.0,22665599.24647412,risky_L64_p0.02,250.91999999999888,table,0.0,0.995,0.504,0.7662214886841199,7,32.775,table_bellman_matched,2000.0,,0,0.7255664080186093,3.2173682284338294e-06,0.02,0.02433689773844641,0.0,0.7057659080186093,1.0,1.2291052114060963,64,0,1.0,0.019800500000000002,0.02,0.0,estimated,0.008,0.019800500000000002,0.7255664080186093,0.6583527018708207,0.5777856309393012
0.9701492537313433,1.0,1.0,1.1998092635918867,risky_L64_p0.02,64.0,table,0.0,0.995,0.504,1.9387810998604517e-08,7,32.775,table_sto_trl_matched,2000.0,,0,0.7255664080186093,3.217368228965594e-06,0.02,0.02433689773844641,0.7255664080186105,0.0,0.0,1.2291052114060963,64,0,0.0,0.7255664080186093,1.0,0.0,estimated,0.0,0.019800500000000002,0.7255664080186093,3.217368228433741e-06,2.9239582789964468e-08
0.9701492537313433,1.0,0.0,14352229.233741969,risky_L64_p0.02,250.91999999999888,table,0.0,0.995,0.504,0.38370308133053327,7,32.775,table_support_trl,2000.0,,0,0.7255664080186093,0.00046849775784779955,0.02,0.990025,0.7255664080186105,0.7057659080186093,1.0,50.0,64,0,1.0,0.019800500000000002,0.02,0.0,estimated,0.0,0.019800500000000002,0.7255664080186093,0.4261187984293011,0.3839242465676986
0.9701492537313433,1.0,1.0,1.1998092635918867,risky_L64_p0.02,64.0,table,0.0,0.995,0.504,1.9387810998604517e-08,7,32.775,table_full_bellman,2000.0,,0,0.7255664080186093,3.2173682284338294e-06,0.02,0.02433689773844641,0.7255664080186093,0.0,0.0,1.2291052114060963,64,0,0.0,0.7255664080186093,1.0,0.0,estimated,0.0,0.019800500000000002,0.7255664080186093,3.217368228433741e-06,2.9239582789964468e-08
